DATE,OPEN,HIGH,LOW,CLOSE,CHANGE
2009년 08월 17일,"1,758.23","1,781.32","1,754.92","1,771.80",0.59%
2009년 08월 14일,"1,763.58","1,770.22","1,754.88","1,761.42",-0.23%
2009년 08월 13일,"1,763.76","1,767.76","1,752.36","1,765.42",0.04%
2009년 08월 12일,"1,757.92","1,773.15","1,753.83","1,764.66",0.34%
2009년 08월 11일,"1,737.24","1,762.74","1,734.66","1,758.76",1.16%
2009년 08월 10일,"1,734.78","1,747.78","1,729.14","1,738.53",0.07%
2009년 08월 07일,"1,756.28","1,768.83","1,732.20","1,737.32",-1.18%
2009년 08월 06일,"1,766.44","1,768.25","1,755.06","1,757.98",-0.47%
2009년 08월 05일,"1,753.72","1,770.55","1,749.59","1,766.24",0.58%
2009년 08월 04일,"1,749.98","1,764.46","1,748.77","1,756.07",0.28%
2009년 08월 03일,"1,743.59","1,754.40","1,733.62","1,751.25",0.51%
2009년 07월 31일,"1,730.58","1,746.26","1,724.59","1,742.35",0.45%
2009년 07월 30일,"1,745.42","1,749.99","1,723.04","1,734.62",-0.70%
2009년 07월 29일,"1,756.71","1,763.58","1,741.54","1,746.87",-0.70%
2009년 07월 28일,"1,769.30","1,773.96","1,750.72","1,759.12",-0.65%
2009년 07월 27일,"1,770.89","1,780.86","1,763.16","1,770.57",0.04%
2009년 07월 24일,"1,762.39","1,778.66","1,754.46","1,769.95",0.17%
2009년 07월 23일,"1,777.31","1,787.53","1,757.41","1,766.99",-0.69%
2009년 07월 22일,"1,773.82","1,784.59","1,762.45","1,779.34",-0.05%
2009년 07월 21일,"1,769.59","1,789.14","1,761.63","1,780.16",0.50%
2009년 07월 20일,"1,774.26","1,779.77","1,765.75","1,771.36",-0.09%
2009년 07월 17일,"1,790.50","1,791.71","1,768.72","1,772.95",-1.00%
2009년 07월 16일,"1,791.80","1,794.00","1,777.77","1,790.83",-0.23%
2009년 07월 15일,"1,809.26","1,813.50","1,787.15","1,794.99",-0.83%
2009년 07월 14일,"1,830.11","1,834.20","1,801.49","1,810.10",-1.13%
2009년 07월 13일,"1,781.75","1,838.05","1,781.37","1,830.74",1.94%
2009년 07월 10일,"1,791.34","1,801.37","1,777.43","1,795.83",0.16%
2009년 07월 09일,"1,769.37","1,798.94","1,766.64","1,792.93",0.93%
2009년 07월 08일,"1,765.52","1,788.82","1,761.72","1,776.49",0.19%
2009년 07월 07일,"1,770.51","1,792.30","1,764.51","1,773.05",-0.25%
2009년 07월 06일,"1,766.41","1,783.80","1,759.07","1,777.47",0.55%
2009년 07월 03일,"1,771.23","1,785.00","1,766.41","1,767.70",-0.60%
2009년 07월 02일,"1,778.51","1,799.71","1,769.70","1,778.43",-0.20%
2009년 07월 01일,"1,785.57","1,801.85","1,774.99","1,782.02",-0.40%
2009년 06월 30일,"1,799.17","1,813.53","1,775.77","1,789.18",-0.90%
2009년 06월 29일,"1,797.29","1,814.53","1,790.95","1,805.47",0.29%
2009년 06월 26일,"1,792.77","1,817.40","1,791.11","1,800.27",0.05%
2009년 06월 25일,"1,777.72","1,808.76","1,773.28","1,799.29",1.12%
2009년 06월 24일,"1,803.99","1,816.39","1,771.85","1,779.31",-1.73%
2009년 06월 23일,"1,772.14","1,814.78","1,769.07","1,810.66",1.78%
2009년 06월 22일,"1,768.99","1,784.55","1,755.46","1,779.05",0.55%
2009년 06월 19일,"1,756.64","1,783.59","1,747.59","1,769.30",0.58%
2009년 06월 18일,"1,757.96","1,775.27","1,752.05","1,759.11",-0.31%
2009년 06월 17일,"1,736.73","1,771.61","1,729.01","1,764.51",1.53%
2009년 06월 16일,"1,733.03","1,753.73","1,730.26","1,737.93",0.17%
2009년 06월 15일,"1,748.38","1,766.81","1,728.75","1,734.91",-1.23%
2009년 06월 12일,"1,760.29","1,774.64","1,739.29","1,756.51",-0.52%
2009년 06월 11일,"1,755.40","1,774.67","1,744.20","1,765.68",0.33%
2009년 06월 10일,"1,770.08","1,776.32","1,743.87","1,759.89",-0.99%
2009년 06월 09일,"1,733.05","1,781.49","1,732.80","1,777.46",2.45%
2009년 06월 08일,"1,739.26","1,758.51","1,722.20","1,734.93",-0.87%
2009년 06월 05일,"1,766.56","1,781.13","1,737.77","1,750.16",-1.09%
2009년 06월 04일,"1,756.70","1,781.24","1,746.27","1,769.39",0.26%
2009년 06월 03일,"1,764.42","1,780.74","1,739.97","1,764.76",-0.13%
2009년 06월 02일,"1,743.07","1,770.24","1,735.00","1,767.04",1.15%
2009년 06월 01일,"1,775.01","1,779.63","1,737.50","1,746.89",-1.91%
2009년 05월 29일,"1,751.23","1,782.43","1,743.11","1,780.92",1.27%
2009년 05월 28일,"1,748.67","1,782.91","1,728.36","1,758.61",0.48%
2009년 05월 27일,"1,768.05","1,776.43","1,746.24","1,750.24",-1.18%
2009년 05월 26일,"1,740.60","1,773.35","1,736.71","1,771.20",1.52%
2009년 05월 25일,"1,742.90","1,778.22","1,734.75","1,744.65",0.15%
2009년 05월 22일,"1,724.12","1,749.30","1,720.76","1,741.97",0.64%
2009년 05월 21일,"1,714.50","1,734.88","1,701.13","1,730.91",0.80%
2009년 05월 20일,"1,695.63","1,724.72","1,689.82","1,717.12",1.18%
2009년 05월 19일,"1,708.02","1,711.01","1,672.13","1,697.12",-0.76%
2009년 05월 18일,"1,688.20","1,715.55","1,682.94","1,710.20",1.14%
2009년 05월 15일,"1,718.44","1,730.59","1,685.19","1,690.99",-1.77%
2009년 05월 14일,"1,684.42","1,728.69","1,676.74","1,721.48",2.09%
2009년 05월 13일,"1,688.88","1,706.68","1,680.58","1,686.22",-0.26%
2009년 05월 12일,"1,673.05","1,703.35","1,672.92","1,690.62",0.92%
2009년 05월 11일,"1,695.17","1,698.26","1,670.95","1,675.14",-1.25%
2009년 05월 08일,"1,683.65","1,696.93","1,663.52","1,696.43",0.66%
2009년 05월 07일,"1,692.78","1,696.15","1,667.18","1,685.37",-0.60%
2009년 05월 06일,"1,686.41","1,714.00","1,671.17","1,695.51",0.35%
2009년 05월 05일,"1,699.72","1,704.66","1,683.24","1,689.58",-0.65%
2009년 05월 04일,"1,696.37","1,709.53","1,674.24","1,700.67",0.31%
2009년 05월 01일,"1,688.83","1,703.57","1,687.68","1,695.40",0.29%
2009년 04월 30일,"1,770.07","1,775.12","1,684.24","1,690.53",-4.66%
2009년 04월 29일,"1,775.99","1,787.18","1,763.74","1,773.20",-0.26%
2009년 04월 28일,"1,742.33","1,781.36","1,741.26","1,777.85",2.00%
2009년 04월 27일,"1,771.78","1,774.15","1,739.52","1,742.96",-1.81%
2009년 04월 24일,"1,763.90","1,784.16","1,747.72","1,775.11",0.45%
2009년 04월 23일,"1,748.61","1,768.77","1,742.54","1,767.16",0.94%
2009년 04월 22일,"1,746.06","1,756.01","1,724.10","1,750.76",0.11%
2009년 04월 21일,"1,718.23","1,763.75","1,715.43","1,748.82",1.73%
2009년 04월 20일,"1,731.07","1,751.86","1,713.44","1,719.12",-0.74%
2009년 04월 17일,"1,754.26","1,758.22","1,727.22","1,731.85",-1.43%
2009년 04월 16일,"1,761.16","1,765.14","1,738.03","1,756.90",-0.35%
2009년 04월 15일,"1,749.66","1,787.87","1,749.00","1,763.08",0.70%
2009년 04월 14일,"1,769.66","1,777.18","1,743.72","1,750.79",-1.14%
2009년 04월 13일,"1,751.23","1,779.47","1,724.75","1,770.93",1.04%
2009년 04월 10일,"1,732.25","1,754.27","1,701.26","1,752.75",0.70%
2009년 04월 09일,"1,789.84","1,798.55","1,727.12","1,740.55",-2.83%
2009년 04월 08일,"1,747.80","1,797.57","1,747.27","1,791.24",2.38%
2009년 04월 07일,"1,747.51","1,785.15","1,737.72","1,749.52",-0.04%
2009년 04월 06일,"1,804.53","1,811.28","1,742.29","1,750.22",-2.91%
2009년 04월 03일,"1,789.24","1,818.97","1,762.95","1,802.67",0.65%
2009년 04월 02일,"1,806.40","1,811.66","1,764.78","1,790.99",-1.46%
2009년 04월 01일,"1,817.75","1,848.66","1,783.76","1,817.55",-0.18%
2009년 03월 31일,"1,837.45","1,885.78","1,814.87","1,820.82",-1.28%
2009년 03월 30일,"1,777.31","1,849.77","1,776.90","1,844.47",3.11%
2009년 03월 27일,"1,794.50","1,836.60","1,768.66","1,788.92",-0.65%
2009년 03월 26일,"1,841.99","1,855.61","1,790.12","1,800.65",-2.29%
2009년 03월 25일,"1,861.42","1,874.42","1,826.59","1,842.91",-1.28%
2009년 03월 24일,"1,883.51","1,901.34","1,853.24","1,866.85",-1.26%
2009년 03월 23일,"1,903.71","1,924.72","1,868.05","1,890.76",-0.66%
2009년 03월 20일,"1,901.33","1,945.60","1,887.23","1,903.39",-0.48%
2009년 03월 19일,"1,904.40","1,923.31","1,846.28","1,912.56",-0.14%
2009년 03월 18일,"1,841.89","1,916.41","1,813.09","1,915.28",3.82%
2009년 03월 17일,"1,862.20","1,866.05","1,815.29","1,844.88",-0.98%
2009년 03월 16일,"1,908.38","1,919.12","1,848.30","1,863.07",-3.00%
2009년 03월 13일,"1,926.47","1,933.72","1,890.47","1,920.66",-0.59%
2009년 03월 12일,"1,882.64","1,937.61","1,875.31","1,932.09",2.66%
2009년 03월 11일,"1,903.27","1,910.10","1,854.91","1,882.01",-1.19%
2009년 03월 10일,"1,941.97","1,970.95","1,892.76","1,904.58",-2.38%
2009년 03월 09일,"1,955.78","1,983.51","1,937.87","1,951.00",-0.18%
2009년 03월 06일,"1,966.52","2,006.30","1,942.56","1,954.61",-0.77%
2009년 03월 05일,"1,962.85","1,979.38","1,932.29","1,969.82",0.48%
2009년 03월 04일,"1,947.53","1,969.59","1,911.46","1,960.32",0.53%
2009년 03월 03일,"1,975.19","2,004.57","1,942.10","1,949.97",-1.33%
2009년 03월 02일,"1,935.19","2,007.23","1,928.75","1,976.35",1.74%
2009년 02월 27일,"1,933.14","1,965.52","1,919.84","1,942.57",0.55%
2009년 02월 26일,"1,927.52","1,942.39","1,913.18","1,931.98",0.26%
2009년 02월 25일,"1,946.85","1,956.34","1,916.91","1,926.97",-1.03%
2009년 02월 24일,"1,898.24","1,953.05","1,890.10","1,947.01",2.18%
2009년 02월 23일,"1,935.55","1,950.58","1,895.92","1,905.53",-2.39%
2009년 02월 20일,"1,875.75","1,958.52","1,859.84","1,952.13",4.01%
2009년 02월 19일,"1,828.27","1,882.93","1,827.25","1,876.89",2.16%
2009년 02월 18일,"1,825.36","1,865.41","1,817.83","1,837.26",0.26%
2009년 02월 17일,"1,825.53","1,846.57","1,819.62","1,832.51",0.42%
2009년 02월 16일,"1,794.23","1,831.31","1,790.02","1,824.88",1.00%
2009년 02월 13일,"1,793.52","1,820.77","1,791.29","1,806.83",0.34%
2009년 02월 12일,"1,792.96","1,824.23","1,777.21","1,800.68",0.06%
2009년 02월 11일,"1,792.19","1,834.43","1,780.03","1,799.64",0.47%
2009년 02월 10일,"1,787.57","1,816.10","1,774.82","1,791.26",-0.14%
2009년 02월 09일,"1,770.08","1,812.96","1,767.90","1,793.74",1.19%
2009년 02월 06일,"1,754.61","1,780.68","1,751.29","1,772.70",0.82%
2009년 02월 05일,"1,770.97","1,791.28","1,751.50","1,758.22",-0.60%
2009년 02월 04일,"1,816.48","1,820.07","1,765.87","1,768.88",-2.87%
2009년 02월 03일,"1,786.29","1,823.04","1,776.84","1,821.22",1.76%
2009년 02월 02일,"1,761.85","1,796.31","1,758.81","1,789.64",1.31%
2009년 01월 30일,"1,773.13","1,796.36","1,763.36","1,766.45",-0.83%
2009년 01월 29일,"1,800.24","1,823.92","1,770.39","1,781.28",-1.25%
2009년 01월 28일,"1,829.66","1,852.71","1,793.39","1,803.85",-1.58%
2009년 01월 27일,"1,833.35","1,855.19","1,823.12","1,832.86",0.09%
2009년 01월 26일,"1,803.59","1,837.10","1,788.43","1,831.26",1.34%
2009년 01월 23일,"1,786.75","1,816.30","1,775.08","1,807.13",1.18%
2009년 01월 22일,"1,784.83","1,803.23","1,765.69","1,786.05",-0.06%
2009년 01월 21일,"1,759.97","1,790.52","1,751.92","1,787.10",1.21%
2009년 01월 20일,"1,775.77","1,808.95","1,742.35","1,765.66",-0.99%
2009년 01월 19일,"1,800.87","1,834.46","1,777.53","1,783.34",-0.93%
2009년 01월 16일,"1,826.34","1,833.27","1,785.87","1,800.10",-1.76%
2009년 01월 15일,"1,783.25","1,845.26","1,780.14","1,832.35",2.77%
2009년 01월 14일,"1,784.34","1,798.55","1,759.16","1,782.88",-0.22%
2009년 01월 13일,"1,803.48","1,848.74","1,777.84","1,786.74",-1.36%
2009년 01월 12일,"1,812.66","1,837.95","1,785.40","1,811.38",-0.01%
2009년 01월 09일,"1,820.77","1,849.96","1,800.62","1,811.58",-0.75%
2009년 01월 08일,"1,765.54","1,840.91","1,757.92","1,825.36",3.57%
2009년 01월 07일,"1,768.24","1,777.40","1,723.51","1,762.40",-0.57%
2009년 01월 06일,"1,781.94","1,814.42","1,739.36","1,772.58",-0.94%
2009년 01월 05일,"1,830.33","1,855.21","1,773.96","1,789.32",-2.41%
2009년 01월 02일,"1,767.68","1,868.71","1,762.38","1,833.55",3.77%
2009년 01월 01일,"1,762.26","1,777.22","1,759.99","1,767.01",0.08%
2008년 12월 31일,"1,768.66","1,780.37","1,737.09","1,765.67",-0.36%
2008년 12월 30일,"1,759.73","1,791.23","1,746.86","1,772.12",0.42%
2008년 12월 29일,"1,826.25","1,834.79","1,762.64","1,764.79",-3.42%
2008년 12월 26일,"1,826.80","1,834.97","1,786.13","1,827.30",-0.23%
2008년 12월 25일,"1,827.19","1,836.11","1,822.63","1,831.55",0.08%
2008년 12월 24일,"1,854.88","1,874.12","1,816.79","1,830.11",-1.96%
2008년 12월 23일,"1,822.57","1,893.94","1,813.75","1,866.79",2.27%
2008년 12월 22일,"1,785.83","1,845.42","1,783.13","1,825.27",1.91%
2008년 12월 19일,"1,830.61","1,882.12","1,776.60","1,791.06",-2.00%
2008년 12월 18일,"1,907.35","1,910.96","1,822.77","1,827.60",-4.23%
2008년 12월 17일,"1,893.50","1,912.97","1,834.43","1,908.33",0.33%
2008년 12월 16일,"1,864.02","1,908.86","1,820.77","1,902.12",1.75%
2008년 12월 15일,"1,829.94","1,875.46","1,780.93","1,869.43",1.94%
2008년 12월 12일,"1,808.39","1,845.23","1,766.63","1,833.84",1.20%
2008년 12월 11일,"1,812.85","1,818.59","1,740.84","1,812.09",-0.13%
2008년 12월 10일,"1,847.85","1,871.58","1,786.61","1,814.43",-1.95%
2008년 12월 09일,"1,874.44","1,881.20","1,838.83","1,850.43",-1.32%
2008년 12월 08일,"1,877.91","1,886.31","1,837.46","1,875.22",-0.22%
2008년 12월 05일,"1,893.46","1,907.44","1,862.29","1,879.32",-0.90%
2008년 12월 04일,"1,864.69","1,909.35","1,847.14","1,896.37",1.52%
2008년 12월 03일,"1,859.77","1,870.82","1,816.97","1,868.03",0.33%
2008년 12월 02일,"1,815.37","1,870.65","1,810.77","1,861.82",2.35%
2008년 12월 01일,"1,865.68","1,871.90","1,810.77","1,818.99",-2.48%
2008년 11월 28일,"1,903.71","1,909.70","1,856.14","1,865.34",-1.98%
2008년 11월 27일,"1,903.94","1,931.26","1,883.56","1,903.08",-0.13%
2008년 11월 26일,"1,961.28","1,970.12","1,893.60","1,905.61",-2.89%
2008년 11월 25일,"1,949.26","1,965.23","1,897.22","1,962.38",0.54%
2008년 11월 24일,"1,879.92","1,954.36","1,857.22","1,951.80",3.78%
2008년 11월 21일,"1,862.67","1,900.34","1,852.69","1,880.70",0.79%
2008년 11월 20일,"1,807.66","1,896.90","1,803.18","1,866.03",3.00%
2008년 11월 19일,"1,825.46","1,854.04","1,793.62","1,811.67",-0.96%
2008년 11월 18일,"1,779.03","1,839.72","1,769.19","1,829.16",2.68%
2008년 11월 17일,"1,753.60","1,798.57","1,750.75","1,781.41",0.65%
2008년 11월 14일,"1,776.42","1,792.13","1,752.74","1,769.89",-0.53%
2008년 11월 13일,"1,693.40","1,788.51","1,684.32","1,779.33",5.10%
2008년 11월 12일,"1,661.57","1,720.64","1,655.07","1,693.00",1.68%
2008년 11월 11일,"1,693.09","1,736.87","1,658.66","1,665.10",-1.68%
2008년 11월 10일,"1,695.18","1,723.67","1,674.04","1,693.56",0.26%
2008년 11월 07일,"1,691.58","1,741.41","1,648.15","1,689.19",-0.10%
2008년 11월 06일,"1,641.00","1,717.48","1,634.03","1,690.86",2.97%
2008년 11월 05일,"1,645.22","1,655.04","1,606.78","1,642.12",-0.77%
2008년 11월 04일,"1,594.03","1,655.17","1,552.26","1,654.79",3.58%
2008년 11월 03일,"1,624.48","1,684.87","1,561.03","1,597.57",-2.17%
2008년 10월 31일,"1,590.16","1,674.35","1,551.67","1,633.01",1.68%
2008년 10월 30일,"1,799.31","1,873.18","1,583.48","1,606.10",-10.77%
2008년 10월 29일,"1,856.27","1,869.20","1,728.28","1,799.91",-3.24%
2008년 10월 28일,"1,818.25","1,864.24","1,789.11","1,860.19",2.23%
2008년 10월 27일,"1,787.46","1,838.54","1,703.85","1,819.60",0.80%
2008년 10월 24일,"1,818.17","1,894.02","1,754.14","1,805.23",-1.29%
2008년 10월 23일,"1,746.67","1,843.58","1,724.09","1,828.81",4.58%
2008년 10월 22일,"1,723.00","1,836.95","1,586.72","1,748.70",1.45%
2008년 10월 21일,"1,743.69","1,782.19","1,640.70","1,723.65",-1.50%
2008년 10월 20일,"1,787.29","1,797.16","1,701.16","1,749.91",-2.21%
2008년 10월 17일,"1,846.09","1,852.35","1,761.27","1,789.43",-3.34%
2008년 10월 16일,"1,666.29","1,861.33","1,661.22","1,851.24",11.03%
2008년 10월 15일,"1,641.91","1,707.20","1,628.81","1,667.30",1.43%
2008년 10월 14일,"1,682.99","1,693.08","1,603.50","1,643.82",-2.50%
2008년 10월 13일,"1,771.35","1,782.62","1,665.73","1,685.89",-3.88%
2008년 10월 10일,"1,877.05","1,975.39","1,656.31","1,754.02",-6.63%
2008년 10월 09일,"1,899.74","1,996.45","1,871.82","1,878.61",-1.20%
2008년 10월 08일,"1,811.54","1,919.23","1,791.24","1,901.38",5.21%
2008년 10월 07일,"1,708.96","1,825.49","1,703.71","1,807.29",5.59%
2008년 10월 06일,"1,667.87","1,756.45","1,661.52","1,711.63",1.57%
2008년 10월 03일,"1,689.56","1,705.78","1,679.18","1,685.23",-0.31%
2008년 10월 02일,"1,664.93","1,709.59","1,657.86","1,690.42",1.50%
2008년 10월 01일,"1,703.90","1,704.78","1,658.99","1,665.45",-2.28%
2008년 09월 30일,"1,708.18","1,770.43","1,689.79","1,704.27",-0.32%
2008년 09월 29일,"1,684.00","1,738.21","1,683.42","1,709.67",0.75%
2008년 09월 26일,"1,691.54","1,706.96","1,684.26","1,696.89",0.20%
2008년 09월 25일,"1,685.03","1,714.59","1,683.68","1,693.55",0.39%
2008년 09월 24일,"1,678.93","1,702.35","1,673.72","1,687.01",0.28%
2008년 09월 23일,"1,667.50","1,716.07","1,666.37","1,682.36",0.85%
2008년 09월 22일,"1,650.99","1,677.43","1,611.03","1,668.20",1.18%
2008년 09월 19일,"1,650.70","1,652.63","1,595.90","1,648.69",-0.22%
2008년 09월 18일,"1,596.92","1,678.22","1,595.36","1,652.30",3.58%
2008년 09월 17일,"1,633.78","1,642.52","1,572.41","1,595.12",-2.67%
2008년 09월 16일,"1,584.51","1,660.36","1,582.29","1,638.84",3.42%
2008년 09월 15일,"1,583.73","1,601.42","1,556.28","1,584.61",0.63%
2008년 09월 12일,"1,549.95","1,575.83","1,535.60","1,574.74",1.44%
2008년 09월 11일,"1,524.37","1,555.89","1,515.74","1,552.40",1.78%
2008년 09월 10일,"1,544.80","1,554.22","1,524.15","1,525.26",-1.39%
2008년 09월 09일,"1,525.28","1,568.57","1,524.41","1,546.80",1.28%
2008년 09월 08일,"1,606.90","1,608.92","1,518.15","1,527.27",-4.27%
2008년 09월 05일,"1,608.70","1,632.62","1,585.54","1,595.32",-0.90%
2008년 09월 04일,"1,663.42","1,667.68","1,607.01","1,609.74",-3.28%
2008년 09월 03일,"1,641.90","1,681.17","1,636.55","1,664.37",1.33%
2008년 09월 02일,"1,629.44","1,652.51","1,616.23","1,642.49",0.80%
2008년 09월 01일,"1,600.57","1,645.26","1,594.59","1,629.53",1.95%
2008년 08월 29일,"1,594.91","1,607.66","1,587.52","1,598.37",0.24%
2008년 08월 28일,"1,594.67","1,603.02","1,586.27","1,594.57",-0.09%
2008년 08월 27일,"1,590.70","1,608.58","1,585.55","1,596.01",0.28%
2008년 08월 26일,"1,586.25","1,601.98","1,586.12","1,591.62",0.29%
2008년 08월 25일,"1,572.02","1,597.18","1,569.34","1,587.05",0.88%
2008년 08월 22일,"1,562.92","1,582.69","1,557.55","1,573.24",0.56%
2008년 08월 21일,"1,530.12","1,569.77","1,528.97","1,564.44",2.24%
2008년 08월 20일,"1,556.97","1,558.23","1,529.60","1,530.12",-1.75%
2008년 08월 19일,"1,524.57","1,558.34","1,522.70","1,557.39",2.03%
2008년 08월 18일,"1,525.72","1,545.78","1,524.68","1,526.44",-0.03%
2008년 08월 15일,"1,538.15","1,539.61","1,522.02","1,526.87",-0.89%
2008년 08월 14일,"1,551.04","1,554.05","1,535.97","1,540.56",-0.72%
2008년 08월 13일,"1,541.05","1,556.14","1,538.26","1,551.78",0.61%
2008년 08월 12일,"1,532.90","1,547.05","1,531.77","1,542.41",0.59%
2008년 08월 11일,"1,536.71","1,556.49","1,532.08","1,533.43",-0.71%
2008년 08월 08일,"1,556.51","1,566.80","1,541.36","1,544.44",-0.85%
2008년 08월 07일,"1,565.19","1,575.70","1,555.29","1,557.63",-0.47%
2008년 08월 06일,"1,566.24","1,577.01","1,563.57","1,564.99",-0.16%
2008년 08월 05일,"1,583.96","1,584.86","1,566.24","1,567.44",-1.11%
2008년 08월 04일,"1,581.42","1,591.33","1,575.12","1,584.96",0.22%
2008년 08월 01일,"1,578.32","1,583.74","1,572.12","1,581.51",0.16%
2008년 07월 31일,"1,581.07","1,589.67","1,568.65","1,579.06",-0.16%
2008년 07월 30일,"1,564.53","1,583.30","1,564.33","1,581.56",1.05%
2008년 07월 29일,"1,582.85","1,592.53","1,564.63","1,565.17",-1.20%
2008년 07월 28일,"1,581.28","1,589.12","1,576.89","1,584.14",0.09%
2008년 07월 25일,"1,582.78","1,587.86","1,577.28","1,582.78",-0.02%
2008년 07월 24일,"1,582.41","1,586.83","1,573.25","1,583.17",1.33%
2008년 07월 23일,"1,596.47","1,606.83","1,561.34","1,562.33",-2.13%
2008년 07월 22일,"1,633.01","1,634.02","1,594.95","1,596.26",-1.54%
2008년 07월 21일,"1,604.19","1,622.72","1,600.02","1,621.26",0.96%
2008년 07월 18일,"1,591.94","1,610.53","1,590.94","1,605.80",0.79%
2008년 07월 17일,"1,575.48","1,608.93","1,574.28","1,593.14",1.11%
2008년 07월 16일,"1,599.06","1,610.39","1,574.98","1,575.72",-1.52%
2008년 07월 15일,"1,588.61","1,619.84","1,586.41","1,599.96",0.66%
2008년 07월 14일,"1,593.01","1,600.99","1,587.02","1,589.41",-0.30%
2008년 07월 11일,"1,576.23","1,594.40","1,573.71","1,594.20",1.11%
2008년 07월 10일,"1,565.54","1,581.30","1,564.58","1,576.72",0.66%
2008년 07월 09일,"1,603.42","1,618.31","1,560.73","1,566.33",-2.37%
2008년 07월 08일,"1,634.01","1,639.83","1,602.29","1,604.32",-1.83%
2008년 07월 07일,"1,645.78","1,647.33","1,620.99","1,634.30",-0.79%
2008년 07월 04일,"1,639.45","1,652.26","1,634.15","1,647.33",0.43%
2008년 07월 03일,"1,646.88","1,666.66","1,635.01","1,640.24",-0.41%
2008년 07월 02일,"1,656.29","1,672.35","1,635.90","1,646.91",-0.58%
2008년 07월 01일,"1,655.46","1,664.95","1,643.57","1,656.58",0.03%
2008년 06월 30일,"1,645.33","1,656.22","1,642.37","1,656.01",0.50%
2008년 06월 27일,"1,642.15","1,651.21","1,629.42","1,647.76",0.28%
2008년 06월 26일,"1,620.75","1,644.16","1,618.46","1,643.11",1.33%
2008년 06월 25일,"1,601.04","1,623.26","1,600.74","1,621.51",1.22%
2008년 06월 24일,"1,588.55","1,615.37","1,588.04","1,601.89",0.76%
2008년 06월 23일,"1,610.67","1,620.91","1,588.55","1,589.87",-1.13%
2008년 06월 20일,"1,600.50","1,616.47","1,583.79","1,608.07",0.46%
2008년 06월 19일,"1,590.95","1,607.45","1,588.64","1,600.68",0.61%
2008년 06월 18일,"1,579.18","1,599.46","1,578.98","1,590.92",0.69%
2008년 06월 17일,"1,613.39","1,615.13","1,578.53","1,580.08",-2.09%
2008년 06월 16일,"1,608.60","1,614.96","1,594.24","1,613.83",0.50%
2008년 06월 13일,"1,596.76","1,610.79","1,588.78","1,605.85",0.60%
2008년 06월 12일,"1,602.37","1,603.95","1,589.84","1,596.32",-0.41%
2008년 06월 11일,"1,586.74","1,607.02","1,582.37","1,602.84",0.92%
2008년 06월 10일,"1,616.00","1,617.42","1,584.71","1,588.26",-1.77%
2008년 06월 09일,"1,628.36","1,635.96","1,611.78","1,616.81",-0.63%
2008년 06월 06일,"1,594.92","1,627.05","1,593.20","1,627.05",1.94%
2008년 06월 05일,"1,577.88","1,597.30","1,568.74","1,596.07",1.06%
2008년 06월 04일,"1,561.43","1,580.26","1,559.64","1,579.34",1.05%
2008년 06월 03일,"1,605.85","1,607.89","1,562.14","1,562.93",-2.72%
2008년 06월 02일,"1,599.36","1,606.91","1,582.18","1,606.71",0.46%
2008년 05월 30일,"1,606.19","1,607.43","1,588.84","1,599.29",-0.46%
2008년 05월 29일,"1,614.28","1,626.70","1,594.88","1,606.74",-0.49%
2008년 05월 28일,"1,639.32","1,641.64","1,610.36","1,614.62",-1.58%
2008년 05월 27일,"1,653.64","1,661.95","1,631.50","1,640.55",-0.84%
2008년 05월 26일,"1,648.75","1,656.11","1,646.35","1,654.43",0.35%
2008년 05월 23일,"1,634.22","1,651.94","1,633.35","1,648.73",0.85%
2008년 05월 22일,"1,636.55","1,651.22","1,633.11","1,634.82",-0.10%
2008년 05월 21일,"1,643.64","1,655.39","1,628.48","1,636.53",-0.49%
2008년 05월 20일,"1,610.48","1,645.45","1,610.17","1,644.66",2.11%
2008년 05월 19일,"1,617.31","1,630.80","1,609.34","1,610.72",-0.31%
2008년 05월 16일,"1,607.30","1,618.68","1,602.52","1,615.72",0.49%
2008년 05월 15일,"1,621.35","1,627.86","1,606.78","1,607.79",-0.82%
2008년 05월 14일,"1,616.90","1,626.69","1,610.92","1,621.11",0.28%
2008년 05월 13일,"1,618.39","1,627.28","1,611.03","1,616.55",-0.18%
2008년 05월 12일,"1,613.66","1,623.91","1,603.95","1,619.40",0.15%
2008년 05월 09일,"1,602.19","1,622.34","1,598.68","1,617.02",0.89%
2008년 05월 08일,"1,589.12","1,613.73","1,573.06","1,602.79",0.85%
2008년 05월 07일,"1,559.99","1,591.88","1,558.33","1,589.30",1.84%
2008년 05월 06일,"1,547.09","1,584.15","1,546.49","1,560.58",0.85%
2008년 05월 05일,"1,558.04","1,565.53","1,546.79","1,547.43",-0.69%
2008년 05월 02일,"1,560.72","1,568.42","1,546.98","1,558.12",-0.19%
2008년 05월 01일,"1,565.49","1,571.57","1,547.95","1,561.11",-0.34%
2008년 04월 30일,"1,562.74","1,573.30","1,557.47","1,566.39",0.23%
2008년 04월 29일,"1,558.85","1,567.29","1,552.58","1,562.78",0.15%
2008년 04월 28일,"1,554.73","1,563.47","1,551.92","1,560.45",0.29%
2008년 04월 25일,"1,561.43","1,565.75","1,545.97","1,555.94",-0.43%
2008년 04월 24일,"1,573.33","1,581.58","1,555.56","1,562.65",-0.74%
2008년 04월 23일,"1,594.38","1,601.09","1,572.97","1,574.32",-1.27%
2008년 04월 22일,"1,576.90","1,602.46","1,575.91","1,594.64",1.08%
