DATE,OPEN,HIGH,LOW,CLOSE,CHANGE
2009년 06월 23일,13.3257,13.6344,13.3215,13.5107,1.00%
2009년 06월 22일,13.1768,13.4077,13.1525,13.3771,1.49%
2009년 06월 19일,13.0797,13.2563,13.0059,13.1812,0.68%
2009년 06월 18일,13.1807,13.2416,13.0635,13.0925,-0.85%
2009년 06월 17일,13.0212,13.3238,12.9753,13.2043,1.25%
2009년 06월 16일,12.8396,13.1414,12.8335,13.041,1.41%
2009년 06월 15일,12.7007,12.8926,12.6801,12.8597,1.03%
2009년 06월 12일,12.7862,12.8602,12.669,12.728,-0.69%
2009년 06월 11일,12.79,12.8723,12.6932,12.8167,-0.02%
2009년 06월 10일,12.9183,12.9776,12.6575,12.8188,-1.15%
2009년 06월 09일,12.6663,12.9896,12.6483,12.9684,2.31%
2009년 06월 08일,12.6508,12.7843,12.5861,12.6752,-0.14%
2009년 06월 05일,12.8945,12.9856,12.6112,12.6936,-1.72%
2009년 06월 04일,12.9507,13.0531,12.8466,12.9154,-0.66%
2009년 06월 03일,12.8907,13.028,12.7745,13.0009,0.73%
2009년 06월 02일,12.7583,12.9988,12.6895,12.907,1.08%
2009년 06월 01일,13.1858,13.2469,12.6892,12.7687,-3.27%
2009년 05월 29일,12.962,13.2447,12.9202,13.2003,1.45%
2009년 05월 28일,13.2634,13.4841,12.8902,13.0122,-2.01%
2009년 05월 27일,13.3135,13.3685,13.1149,13.2788,-0.35%
2009년 05월 26일,13.0944,13.3797,13.0598,13.3249,1.50%
2009년 05월 25일,13.0985,13.457,13.0672,13.1281,-0.04%
2009년 05월 22일,13.1504,13.3138,13.0806,13.1335,-0.41%
2009년 05월 21일,13.1338,13.2818,13.0459,13.1873,0.31%
2009년 05월 20일,12.9635,13.17,12.9299,13.1463,1.35%
2009년 05월 19일,13.0976,13.1107,12.8127,12.9713,-1.01%
2009년 05월 18일,13.172,13.4845,13.0596,13.1039,-0.43%
2009년 05월 15일,13.1398,13.2665,13.0604,13.1604,-0.03%
2009년 05월 14일,12.9806,13.3486,12.9684,13.1647,1.30%
2009년 05월 13일,12.845,13.0313,12.7755,12.9959,1.09%
2009년 05월 12일,12.6581,12.8914,12.6205,12.8554,1.59%
2009년 05월 11일,12.5836,12.6923,12.4623,12.6547,0.36%
2009년 05월 08일,12.6655,12.7629,12.4674,12.6097,-0.51%
2009년 05월 07일,12.9203,12.9448,12.6045,12.6743,-2.04%
2009년 05월 06일,12.8069,13.1619,12.7204,12.9383,0.92%
2009년 05월 05일,12.8069,12.8638,12.7708,12.8209,-0.10%
2009년 05월 04일,12.8652,12.9467,12.7126,12.8339,-0.47%
2009년 05월 01일,12.9513,12.9745,12.82,12.8948,-0.53%
2009년 04월 30일,13.6756,13.7173,12.8964,12.9634,-5.42%
2009년 04월 29일,14.0214,14.0554,13.6296,13.7069,-2.32%
2009년 04월 28일,13.8393,14.1981,13.8293,14.0325,1.33%
2009년 04월 27일,13.8172,13.9522,13.7123,13.8483,0.49%
2009년 04월 24일,13.6873,13.9072,13.6085,13.7813,0.56%
2009년 04월 23일,13.7296,13.8687,13.6373,13.7045,-0.31%
2009년 04월 22일,13.673,13.8035,13.5299,13.7477,0.46%
2009년 04월 21일,13.5728,13.9759,13.5452,13.6854,0.73%
2009년 04월 20일,13.3757,13.6558,13.2854,13.5858,1.43%
2009년 04월 17일,13.3971,13.4528,13.2664,13.3945,-0.15%
2009년 04월 16일,13.4118,13.5298,13.2387,13.4142,-0.03%
2009년 04월 15일,13.3539,13.7197,13.3162,13.4185,0.40%
2009년 04월 14일,13.2241,13.3792,13.0718,13.3657,0.92%
2009년 04월 13일,13.2231,13.3901,13.0377,13.2441,-0.10%
2009년 04월 10일,13.0997,13.3157,12.8715,13.2569,0.65%
2009년 04월 09일,13.5248,13.6068,13.0815,13.1707,-2.72%
2009년 04월 08일,13.1068,13.6165,13.0717,13.5396,3.20%
2009년 04월 07일,12.9056,13.2886,12.9018,13.1194,1.51%
2009년 04월 06일,13.3111,13.3394,12.884,12.9245,-3.02%
2009년 04월 03일,13.3444,13.5916,13.1165,13.3267,-0.24%
2009년 04월 02일,13.8441,13.894,13.3283,13.3591,-4.07%
2009년 04월 01일,13.8798,14.1939,13.6165,13.9265,0.16%
2009년 03월 31일,14.3008,14.678,13.8072,13.9039,-3.15%
2009년 03월 30일,13.7073,14.547,13.678,14.3565,4.47%
2009년 03월 27일,13.4332,13.8501,13.2383,13.7427,1.95%
2009년 03월 26일,13.8751,13.9837,13.4142,13.4793,-3.07%
2009년 03월 25일,14.1082,14.2426,13.8341,13.9059,-1.90%
2009년 03월 24일,14.2464,14.3184,14.001,14.1755,-0.85%
2009년 03월 23일,14.5925,14.7157,14.1923,14.2968,-2.13%
2009년 03월 20일,14.7177,15.0535,14.5016,14.6075,-1.30%
2009년 03월 19일,14.674,14.9263,14.2669,14.8002,0.39%
2009년 03월 18일,14.3542,14.8013,14.098,14.7431,2.57%
2009년 03월 17일,14.6115,14.6396,14.1768,14.3734,-1.69%
2009년 03월 16일,15.0989,15.1948,14.542,14.621,-3.61%
2009년 03월 13일,15.2728,15.3845,14.9797,15.1679,-0.91%
2009년 03월 12일,15.0622,15.6848,15.0374,15.3076,1.54%
2009년 03월 11일,15.2046,15.228,14.8055,15.0748,-0.95%
2009년 03월 10일,15.594,15.7782,15.139,15.2195,-2.78%
2009년 03월 09일,15.6911,15.9619,15.5515,15.654,-0.36%
2009년 03월 06일,15.9723,16.2885,15.6815,15.7098,-1.82%
2009년 03월 05일,15.6599,16.0461,15.4277,16.0003,2.23%
2009년 03월 04일,15.7915,16.072,15.5367,15.651,-0.83%
2009년 03월 03일,16.097,16.4229,15.7229,15.7817,-2.29%
2009년 03월 02일,15.6782,16.351,15.6654,16.1515,2.74%
2009년 02월 27일,15.4016,15.9133,15.3492,15.7204,1.97%
2009년 02월 26일,15.5584,15.6792,15.2843,15.4174,-0.70%
2009년 02월 25일,15.6822,15.7333,15.4234,15.5258,-0.93%
2009년 02월 24일,15.7986,16.0538,15.4228,15.6722,-1.27%
2009년 02월 23일,16.1765,16.2872,15.6458,15.8742,-2.67%
2009년 02월 20일,15.707,16.4296,15.63,16.3099,3.76%
2009년 02월 19일,15.5544,15.9551,15.5411,15.7186,0.68%
2009년 02월 18일,15.6933,16.059,15.5229,15.6125,-0.91%
2009년 02월 17일,15.5536,15.8953,15.4965,15.7559,1.23%
2009년 02월 16일,15.292,15.6007,15.2554,15.565,1.95%
2009년 02월 13일,15.3187,15.555,15.2471,15.2675,-0.91%
2009년 02월 12일,15.3693,15.6995,15.305,15.4083,-0.14%
2009년 02월 11일,15.3285,15.7045,15.3003,15.4292,0.28%
2009년 02월 10일,15.0279,15.4137,15.0098,15.3864,2.14%
2009년 02월 09일,14.8801,15.2359,14.7739,15.0643,1.17%
2009년 02월 06일,15.0329,15.302,14.8059,14.8895,-1.30%
2009년 02월 05일,15.4028,15.5595,14.9618,15.0859,-2.13%
2009년 02월 04일,15.5897,15.6163,15.3204,15.4137,-1.40%
2009년 02월 03일,15.5325,15.7614,15.3359,15.6327,0.48%
2009년 02월 02일,15.3231,15.6799,15.3231,15.5587,1.34%
2009년 01월 30일,15.206,15.5176,15.1791,15.3534,0.45%
2009년 01월 29일,15.1589,15.4459,14.9696,15.285,0.60%
2009년 01월 28일,15.6268,15.6956,15.0788,15.1931,-2.87%
2009년 01월 27일,15.6164,15.7316,15.4362,15.6415,0.12%
2009년 01월 26일,15.6675,15.7582,15.5016,15.622,-0.24%
2009년 01월 23일,15.4677,15.8101,15.4088,15.6589,1.16%
2009년 01월 22일,15.2969,15.6082,15.2592,15.4798,1.03%
2009년 01월 21일,15.1961,15.7238,15.1283,15.3218,0.36%
2009년 01월 20일,14.9581,15.3591,14.9139,15.2663,1.77%
2009년 01월 19일,14.85,15.1287,14.6547,15.0008,0.59%
2009년 01월 16일,15.4955,15.5257,14.8614,14.9123,-3.86%
2009년 01월 15일,15.1903,15.7514,15.1368,15.5105,2.07%
2009년 01월 14일,15.1292,15.2812,14.9094,15.1956,0.04%
2009년 01월 13일,15.1199,15.472,14.9888,15.1888,-0.05%
2009년 01월 12일,14.9185,15.2401,14.7599,15.1958,1.79%
2009년 01월 09일,14.5673,14.9822,14.3846,14.9286,2.22%
2009년 01월 08일,13.9497,14.6856,13.9256,14.6042,4.64%
2009년 01월 07일,13.9518,14.028,13.617,13.957,-0.28%
2009년 01월 06일,14.003,14.2796,13.8088,13.9962,-0.62%
2009년 01월 05일,14.3051,14.4313,13.985,14.083,-1.68%
2009년 01월 02일,13.9063,14.7222,13.8742,14.323,2.95%
2009년 01월 01일,13.9063,14.11,13.821,13.9127,-0.19%
2008년 12월 31일,13.9309,13.9574,13.7952,13.9388,-0.09%
2008년 12월 30일,13.9186,14.0134,13.7296,13.9516,0.09%
2008년 12월 29일,14.3145,14.354,13.9109,13.9388,-2.68%
2008년 12월 26일,14.4281,14.444,14.0737,14.3225,-0.92%
2008년 12월 25일,14.4122,14.4822,14.2812,14.455,0.08%
2008년 12월 24일,14.628,14.7838,14.3645,14.443,-1.79%
2008년 12월 23일,14.4899,15.0146,14.4113,14.706,1.26%
2008년 12월 22일,14.3803,14.5953,14.2433,14.5227,0.67%
2008년 12월 19일,14.3688,14.7155,14.2032,14.4264,0.46%
2008년 12월 18일,15.1713,15.194,14.2683,14.3599,-5.33%
2008년 12월 17일,15.1427,15.2088,14.7014,15.1688,0.02%
2008년 12월 16일,15.0193,15.2267,14.6869,15.1652,0.91%
2008년 12월 15일,14.9847,15.1716,14.5738,15.0289,-0.13%
2008년 12월 12일,14.8146,15.5191,14.4796,15.0491,1.78%
2008년 12월 11일,15.0172,15.0569,14.3918,14.7864,-1.76%
2008년 12월 10일,15.5047,15.6404,14.9222,15.0508,-3.27%
2008년 12월 09일,15.5826,15.7483,15.415,15.5601,-0.34%
2008년 12월 08일,15.8898,15.9543,15.403,15.6129,-1.75%
2008년 12월 05일,16.049,16.1534,15.7852,15.8906,-1.32%
2008년 12월 04일,15.7304,16.1395,15.6172,16.1031,2.36%
2008년 12월 03일,15.6789,15.8803,15.3456,15.7325,0.29%
2008년 12월 02일,15.4475,15.9261,15.4243,15.6875,1.53%
2008년 12월 01일,15.3701,15.5222,15.0404,15.4511,0.45%
2008년 11월 28일,15.4638,15.5351,15.179,15.3822,-0.60%
2008년 11월 27일,15.4594,15.7187,15.2486,15.4756,0.10%
2008년 11월 26일,15.7578,15.8465,15.3292,15.4604,-1.93%
2008년 11월 25일,15.5278,15.8227,15.1651,15.7647,1.19%
2008년 11월 24일,15.5779,15.9149,15.3083,15.5793,-0.01%
2008년 11월 21일,15.9693,16.2497,15.5536,15.5803,-2.16%
2008년 11월 20일,15.0803,15.9829,15.0505,15.9236,5.55%
2008년 11월 19일,14.9232,15.1226,14.6684,15.0862,1.01%
2008년 11월 18일,14.5717,15.0876,14.5143,14.9353,2.20%
2008년 11월 17일,14.5836,14.8856,14.3184,14.6133,1.20%
2008년 11월 14일,14.2301,14.5638,14.0621,14.4406,1.36%
2008년 11월 13일,14.2579,14.6472,14.1404,14.2471,-0.42%
2008년 11월 12일,13.5731,14.3708,13.5703,14.3073,5.11%
2008년 11월 11일,13.5404,13.9304,13.4009,13.6117,0.31%
2008년 11월 10일,13.3196,13.6296,13.1599,13.5701,0.72%
2008년 11월 07일,13.6199,14.1119,13.2919,13.4734,-1.09%
2008년 11월 06일,12.8872,13.6559,12.8741,13.6225,5.90%
2008년 11월 05일,12.7106,12.9181,12.4714,12.8632,1.04%
2008년 11월 04일,12.7218,13.1841,12.4208,12.7312,-0.03%
2008년 11월 03일,12.9155,13.3852,12.4887,12.7344,-2.23%
2008년 10월 31일,12.5469,13.5173,12.2061,13.025,3.23%
2008년 10월 30일,14.2425,14.8424,12.5126,12.6178,-11.48%
2008년 10월 29일,14.7233,14.9764,13.737,14.2535,-3.81%
2008년 10월 28일,15.717,16.1609,14.7114,14.8179,-5.78%
2008년 10월 27일,15.3684,15.7888,14.4209,15.7277,3.72%
2008년 10월 24일,14.2952,15.7025,13.9277,15.1643,5.23%
2008년 10월 23일,13.9184,14.7771,13.8069,14.4105,3.24%
2008년 10월 22일,13.1294,14.4886,12.1686,13.9577,6.12%
2008년 10월 21일,12.8085,13.1954,12.0388,13.1533,2.30%
2008년 10월 20일,13.1076,13.174,12.4623,12.8575,-2.04%
2008년 10월 17일,13.4661,13.5571,12.8711,13.1251,-2.74%
2008년 10월 16일,12.406,13.7817,12.3824,13.4945,8.52%
2008년 10월 15일,11.7884,12.4352,11.7861,12.4352,5.34%
2008년 10월 14일,12.1352,12.1549,11.4468,11.8044,-2.92%
2008년 10월 13일,12.9359,13.0338,12.115,12.1595,-6.39%
2008년 10월 10일,13.8764,14.7368,12.3192,12.989,-6.49%
2008년 10월 09일,14.0538,14.8414,13.6085,13.891,-1.24%
2008년 10월 08일,13.0684,14.1403,13.0316,14.0654,7.32%
2008년 10월 07일,12.4965,13.2725,12.4011,13.1061,4.68%
2008년 10월 06일,11.6221,12.6581,11.6055,12.5198,7.75%
2008년 10월 03일,11.6102,11.7542,11.4984,11.6194,0.08%
2008년 10월 02일,11.2169,11.6506,11.1761,11.6105,3.44%
2008년 10월 01일,11.3738,11.389,11.1484,11.2247,-1.39%
2008년 09월 30일,11.392,11.8064,11.3236,11.3826,-0.05%
2008년 09월 29일,10.9145,11.4029,10.8981,11.3887,3.97%
2008년 09월 26일,10.8707,11.0553,10.8347,10.9543,0.63%
2008년 09월 25일,10.8524,11.0139,10.8118,10.8858,0.22%
2008년 09월 24일,10.8396,10.9729,10.7904,10.8614,-0.22%
2008년 09월 23일,10.6894,10.9973,10.6651,10.8851,1.72%
2008년 09월 22일,10.6625,10.7736,10.411,10.7014,0.89%
2008년 09월 19일,10.9077,10.9394,10.5402,10.6068,-2.96%
2008년 09월 18일,10.686,11.098,10.6716,10.9301,2.19%
2008년 09월 17일,10.9927,11.0171,10.4683,10.6957,-2.87%
2008년 09월 16일,10.6194,11.1994,10.6174,11.0114,3.58%
2008년 09월 15일,10.4456,10.6318,10.3469,10.6308,3.69%
2008년 09월 12일,10.3181,10.4282,10.206,10.2529,-0.65%
2008년 09월 11일,10.122,10.495,10.1154,10.3195,1.83%
2008년 09월 10일,10.2428,10.2797,10.0867,10.1341,-0.97%
2008년 09월 09일,9.9852,10.3055,9.976,10.2332,2.36%
2008년 09월 08일,10.2486,10.3403,9.8942,9.9973,-3.62%
2008년 09월 05일,10.61,10.7159,10.3617,10.373,-2.15%
2008년 09월 04일,10.6051,10.6219,10.3858,10.601,-0.01%
2008년 09월 03일,10.4128,10.6623,10.4023,10.6018,1.86%
2008년 09월 02일,10.3234,10.4993,10.2469,10.4079,0.75%
2008년 09월 01일,10.0475,10.3694,10.0018,10.3304,3.20%
2008년 08월 29일,9.91,10.0396,9.8666,10.0101,0.99%
2008년 08월 28일,9.8923,9.9439,9.8365,9.9123,0.14%
2008년 08월 27일,9.9074,10.0386,9.8521,9.8987,-0.12%
2008년 08월 26일,9.8354,9.9665,9.8318,9.911,0.76%
2008년 08월 25일,9.6624,9.888,9.6554,9.8363,1.77%
2008년 08월 22일,9.6755,9.7666,9.6084,9.6651,-0.19%
2008년 08월 21일,9.451,9.7471,9.4432,9.6832,2.43%
2008년 08월 20일,9.6007,9.6077,9.4449,9.4536,-1.57%
2008년 08월 19일,9.4258,9.6043,9.4164,9.6043,1.83%
2008년 08월 18일,9.4007,9.5116,9.4007,9.4315,0.26%
2008년 08월 15일,9.4664,9.4845,9.3767,9.4068,-0.75%
2008년 08월 14일,9.4932,9.54,9.4483,9.4782,-0.23%
2008년 08월 13일,9.46,9.5765,9.4461,9.4998,0.38%
2008년 08월 12일,9.3444,9.4657,9.331,9.464,1.23%
2008년 08월 11일,9.3223,9.4317,9.3207,9.3491,0.08%
2008년 08월 08일,9.2904,9.3874,9.2802,9.3415,0.57%
2008년 08월 07일,9.2621,9.3128,9.2524,9.2882,0.28%
2008년 08월 06일,9.3606,9.3969,9.2385,9.2619,-1.06%
2008년 08월 05일,9.399,9.4505,9.3227,9.3612,-0.42%
2008년 08월 04일,9.4322,9.4765,9.3805,9.4004,-0.37%
2008년 08월 01일,9.3808,9.4648,9.3634,9.4349,0.51%
2008년 07월 31일,9.3877,9.413,9.3119,9.3871,-0.04%
2008년 07월 30일,9.2808,9.4012,9.2791,9.3913,1.09%
2008년 07월 29일,9.3584,9.4217,9.2834,9.29,-0.79%
2008년 07월 28일,9.3385,9.3749,9.3082,9.3643,0.26%
2008년 07월 25일,9.4026,9.4703,9.3258,9.3399,-0.67%
2008년 07월 24일,9.3478,9.4164,9.3209,9.4032,1.95%
2008년 07월 23일,9.4248,9.4933,9.2159,9.2233,-2.12%
2008년 07월 22일,9.6327,9.6418,9.4125,9.4231,-1.49%
2008년 07월 21일,9.4691,9.5906,9.4322,9.5655,0.98%
2008년 07월 18일,9.4485,9.5641,9.4361,9.4727,0.18%
2008년 07월 17일,9.4761,9.6545,9.4432,9.4553,-0.28%
2008년 07월 16일,9.6001,9.731,9.4707,9.4817,-1.29%
2008년 07월 15일,9.4041,9.6765,9.3979,9.6058,2.02%
2008년 07월 14일,9.4012,9.4668,9.365,9.4158,0.03%
2008년 07월 11일,9.3248,9.4609,9.316,9.4131,0.93%
2008년 07월 10일,9.3124,9.3949,9.2929,9.3267,0.06%
2008년 07월 09일,9.5236,9.6123,9.2564,9.3209,-2.18%
2008년 07월 08일,9.6972,9.7412,9.5147,9.529,-1.74%
2008년 07월 07일,9.8165,9.8303,9.6247,9.6982,-1.22%
2008년 07월 04일,9.7781,9.8707,9.7497,9.8175,0.29%
2008년 07월 03일,9.7927,9.8857,9.7224,9.7888,-0.06%
2008년 07월 02일,9.8883,9.991,9.7181,9.795,-0.94%
2008년 07월 01일,9.9015,10.0038,9.8224,9.8883,-0.15%
2008년 06월 30일,9.8192,9.9609,9.8008,9.9034,0.75%
2008년 06월 27일,9.7558,9.855,9.6723,9.8299,0.65%
2008년 06월 26일,9.592,9.7814,9.5623,9.7668,1.81%
2008년 06월 25일,9.5396,9.6291,9.5361,9.593,0.53%
2008년 06월 24일,9.4888,9.6382,9.4862,9.5423,0.46%
2008년 06월 23일,9.6102,9.6876,9.4906,9.4986,-1.10%
2008년 06월 20일,9.5596,9.6316,9.4594,9.604,0.45%
2008년 06월 19일,9.5011,9.59,9.4949,9.5611,0.63%
2008년 06월 18일,9.4314,9.557,9.426,9.5012,0.69%
2008년 06월 17일,9.6392,9.6509,9.4102,9.436,-2.14%
2008년 06월 16일,9.6613,9.6904,9.5577,9.6419,-0.13%
2008년 06월 13일,9.5757,9.6868,9.5294,9.6543,0.79%
2008년 06월 12일,9.6406,9.6564,9.554,9.5784,-0.70%
2008년 06월 11일,9.5583,9.6767,9.4932,9.6457,0.90%
2008년 06월 10일,9.7183,9.727,9.5483,9.5597,-1.64%
2008년 06월 09일,9.866,9.8735,9.6923,9.7193,-1.11%
2008년 06월 06일,9.6566,9.8323,9.6259,9.8285,1.71%
2008년 06월 05일,9.7169,9.7252,9.6319,9.6631,-0.56%
2008년 06월 04일,9.6192,9.7519,9.5998,9.7174,0.90%
2008년 06월 03일,9.8966,9.9099,9.6211,9.6312,-2.66%
2008년 06월 02일,9.7607,9.8961,9.6824,9.8942,1.54%
2008년 05월 30일,9.8035,9.8179,9.6914,9.7446,-0.67%
2008년 05월 29일,9.8515,9.9292,9.7256,9.8105,-0.49%
2008년 05월 28일,10.0254,10.0403,9.7935,9.8586,-1.72%
2008년 05월 27일,10.1393,10.1834,9.9684,10.0312,-1.10%
2008년 05월 26일,10.1181,10.171,10.1073,10.1426,0.21%
2008년 05월 23일,9.9794,10.1509,9.9765,10.121,1.32%
2008년 05월 22일,10.0578,10.1722,9.9746,9.9889,-0.75%
2008년 05월 21일,10.1307,10.2095,10.015,10.0646,-0.73%
2008년 05월 20일,9.9468,10.1424,9.9373,10.1385,1.92%
2008년 05월 19일,9.9712,10.0655,9.93,9.9477,-0.21%
2008년 05월 16일,9.9408,10.0247,9.8697,9.9688,0.23%
2008년 05월 15일,9.9662,10.022,9.931,9.9456,-0.27%
2008년 05월 14일,9.9823,10.0363,9.9331,9.9729,-0.04%
2008년 05월 13일,10.0279,10.1058,9.9571,9.9766,-0.57%
2008년 05월 12일,10.134,10.1807,10.0163,10.0342,-1.17%
2008년 05월 09일,10.0226,10.194,9.9913,10.1527,1.16%
2008년 05월 08일,9.8559,10.1021,9.7733,10.0361,1.68%
2008년 05월 07일,9.5877,9.8757,9.5675,9.87,2.90%
2008년 05월 06일,9.5117,9.7677,9.5044,9.5923,0.76%
2008년 05월 05일,9.5893,9.6353,9.5135,9.5199,-0.66%
2008년 05월 02일,9.6638,9.6922,9.554,9.583,-0.81%
2008년 05월 01일,9.64,9.7035,9.586,9.6611,0.07%
2008년 04월 30일,9.6468,9.6935,9.5702,9.654,0.04%
2008년 04월 29일,9.5559,9.7141,9.526,9.6497,0.82%
2008년 04월 28일,9.5309,9.578,9.4906,9.5716,0.37%
2008년 04월 25일,9.5439,9.5797,9.4741,9.536,-0.24%
2008년 04월 24일,9.5757,9.6419,9.5052,9.5587,-0.27%
2008년 04월 23일,9.689,9.7404,9.5516,9.585,-1.06%
2008년 04월 22일,9.5981,9.7428,9.5847,9.6881,0.89%
2008년 04월 21일,9.6112,9.6779,9.5233,9.6025,-0.25%
2008년 04월 18일,9.6694,9.8058,9.5524,9.6268,-0.46%
2008년 04월 17일,9.7166,9.7948,9.6506,9.6709,-0.52%
2008년 04월 16일,9.6868,9.8155,9.6754,9.7215,0.32%
2008년 04월 15일,9.6858,9.6906,9.6858,9.6906,0.03%
2008년 04월 14일,9.6289,9.7751,9.6165,9.688,0.26%
2008년 04월 11일,9.5894,9.6959,9.521,9.6633,0.74%
2008년 04월 10일,9.5911,9.764,9.563,9.5923,-0.01%
2008년 04월 09일,9.5116,9.6172,9.4848,9.5936,0.81%
2008년 04월 08일,9.5098,9.5169,9.5098,9.5169,-0.04%
2008년 04월 07일,9.5657,9.6073,9.4751,9.5205,-0.74%
2008년 04월 04일,9.5327,9.6235,9.4649,9.5912,0.59%
2008년 04월 03일,9.523,9.586,9.4688,9.5352,0.08%
2008년 04월 02일,9.6573,9.6897,9.4712,9.5278,-1.35%
2008년 04월 01일,9.9059,9.9432,9.6144,9.6579,-2.56%
2008년 03월 31일,10.0323,10.0485,9.7965,9.9119,-1.03%
2008년 03월 28일,9.9027,10.0327,9.8078,10.0146,1.03%
2008년 03월 27일,9.9566,10.1028,9.7324,9.9122,-0.49%
2008년 03월 26일,9.76,10.0323,9.7385,9.9607,2.14%
2008년 03월 25일,9.9036,9.9205,9.6978,9.7523,-1.51%
2008년 03월 24일,10.0926,10.099,9.8771,9.9022,-1.69%
2008년 03월 21일,10.157,10.1943,10.0371,10.0728,-0.86%
2008년 03월 20일,10.2343,10.3097,10.0579,10.1606,-0.61%
2008년 03월 19일,10.088,10.3362,10.011,10.2233,1.24%
2008년 03월 18일,10.5264,10.6353,10.091,10.0985,-3.96%
2008년 03월 17일,10.1075,10.7492,10.0585,10.5153,4.38%
2008년 03월 14일,9.7673,10.0864,9.7075,10.0742,3.03%
2008년 03월 13일,9.5826,9.8491,9.5533,9.7775,2.19%
2008년 03월 12일,9.3727,9.5719,9.306,9.5681,1.99%
2008년 03월 11일,9.4812,9.6624,9.3582,9.3815,-1.05%
2008년 03월 10일,9.3359,9.5057,9.334,9.4814,1.74%
2008년 03월 07일,9.2434,9.4418,9.2389,9.3189,0.72%
2008년 03월 06일,9.1092,9.2604,9.1074,9.2523,1.52%
2008년 03월 05일,9.1601,9.1762,9.0952,9.114,-0.56%
2008년 03월 04일,9.1494,9.2269,9.1303,9.1653,-0.04%
2008년 03월 03일,9.0608,9.232,9.0556,9.1692,1.42%
2008년 02월 29일,8.8893,9.0521,8.8826,9.0411,1.60%
2008년 02월 28일,8.8371,8.9142,8.7793,8.8983,0.62%
2008년 02월 27일,8.8274,8.8836,8.7802,8.8437,0.20%
2008년 02월 26일,8.7567,8.8397,8.7473,8.8264,0.69%
2008년 02월 25일,8.8321,8.8535,8.7472,8.7658,-0.90%
2008년 02월 22일,8.8279,8.8869,8.8122,8.8455,0.07%
2008년 02월 21일,8.7436,8.8538,8.7428,8.8391,1.01%
2008년 02월 20일,8.7565,8.8048,8.7237,8.7511,-0.08%
2008년 02월 19일,8.7307,8.8071,8.713,8.758,0.28%
2008년 02월 18일,8.7545,8.7735,8.719,8.7338,-0.39%
2008년 02월 15일,8.7605,8.813,8.7207,8.7679,0.09%
2008년 02월 14일,8.7272,8.7705,8.6929,8.7601,0.33%
2008년 02월 13일,8.8031,8.8418,8.7184,8.7316,-0.91%
2008년 02월 12일,8.8343,8.86,8.7875,8.8119,-0.28%
2008년 02월 11일,8.7667,8.8904,8.7398,8.8362,0.73%
2008년 02월 08일,8.7547,8.789,8.7343,8.7725,0.15%
2008년 02월 07일,8.8237,8.8937,8.7271,8.7597,-0.98%
2008년 02월 06일,8.8305,8.8859,8.812,8.8465,0.16%
2008년 02월 05일,8.828,8.846,8.737,8.8328,-0.03%
2008년 02월 04일,8.8588,8.866,8.7925,8.8351,-0.25%
2008년 02월 01일,8.8641,8.9263,8.8329,8.8572,-0.17%
2008년 01월 31일,8.8832,8.9314,8.8268,8.8724,-0.07%
2008년 01월 30일,8.8143,8.8855,8.786,8.8787,0.70%
2008년 01월 29일,8.8804,8.9035,8.8021,8.817,-0.82%
2008년 01월 28일,8.8646,8.9634,8.8514,8.8895,0.22%
2008년 01월 25일,8.8533,8.87,8.7686,8.87,-0.11%
2008년 01월 24일,8.9178,8.966,8.8641,8.8796,-0.59%
2008년 01월 23일,8.9557,9.0786,8.813,8.9322,-0.34%
2008년 01월 22일,8.9453,9.0429,8.9073,8.9628,0.17%
2008년 01월 21일,8.829,8.9771,8.8117,8.9473,1.29%
2008년 01월 18일,8.8634,8.929,8.7586,8.8334,-0.28%
2008년 01월 17일,8.7268,8.8719,8.7252,8.8585,1.29%
2008년 01월 16일,8.7557,8.8794,8.705,8.7458,-0.22%
2008년 01월 15일,8.6575,8.7776,8.6275,8.7652,1.17%
2008년 01월 14일,8.6219,8.7327,8.5954,8.664,0.70%
2008년 01월 11일,8.5716,8.632,8.5096,8.6042,0.39%
2008년 01월 10일,8.5166,8.5947,8.4948,8.5704,0.43%
2008년 01월 09일,8.6202,8.6554,8.5197,8.5335,-1.07%
2008년 01월 08일,8.6107,8.6286,8.5491,8.6254,0.13%
2008년 01월 07일,8.6454,8.6905,8.566,8.6144,-0.35%
2008년 01월 04일,8.5623,8.6982,8.5366,8.6445,0.88%
2008년 01월 03일,8.5458,8.6522,8.5303,8.569,0.23%
2008년 01월 02일,8.3815,8.5801,8.3347,8.5496,1.95%
2008년 01월 01일,8.3748,8.4124,8.3709,8.3861,-0.23%
2007년 12월 31일,8.3153,8.4053,8.3017,8.4053,1.12%
2007년 12월 28일,8.2674,8.3218,8.2184,8.3123,0.51%
2007년 12월 27일,8.2081,8.2821,8.1969,8.2698,0.68%
2007년 12월 26일,8.2285,8.2406,8.206,8.2137,-0.24%
2007년 12월 25일,8.2157,8.252,8.2134,8.2338,0.22%
2007년 12월 24일,8.2373,8.2527,8.2012,8.2158,-0.28%
2007년 12월 21일,8.3389,8.3836,8.23,8.2389,-1.26%
2007년 12월 20일,8.28,8.3666,8.2704,8.3443,0.73%
2007년 12월 19일,8.2842,8.3344,8.2726,8.2837,0.02%
2007년 12월 18일,8.2638,8.3306,8.258,8.2818,0.12%
2007년 12월 17일,8.1889,8.2768,8.1881,8.2722,0.88%
2007년 12월 14일,8.239,8.2854,8.1817,8.2004,-0.50%
