,date,KRX_close,KRX_vol,KRX_change,hynix_close,hynix_vol,hynix_change
431,2007-03-09,986.65,"9,376,800",1.16,"32,500","4,005,339",0.31
432,2007-03-10,,,,,,
433,2007-03-11,,,,,,
434,2007-03-12,"1,004.59","10,204,600",1.82,"33,050","4,623,474",1.69
435,2007-03-13,999.48,"8,575,100",-0.51,"32,350","4,437,223",-2.12
436,2007-03-14,979.77,"8,602,100",-1.97,"31,900","4,800,882",-1.39
437,2007-03-15,984.35,"6,948,400",0.47,"31,850","2,782,622",-0.16
438,2007-03-16,988.89,"9,851,000",0.46,"31,650","3,038,131",-0.63
439,2007-03-17,,,,,,
440,2007-03-18,,,,,,
441,2007-03-19,996.92,"10,959,100",0.81,"31,550","4,207,685",-0.32
442,2007-03-20,"1,004.39","13,125,800",0.75,"31,350","6,008,914",-0.63
443,2007-03-21,"1,013.29","13,452,800",0.89,"31,900","6,900,244",1.75
444,2007-03-22,"1,021.61","15,315,100",0.82,"32,750","8,583,200",2.66
445,2007-03-23,"1,031.47","9,188,200",0.97,"32,550","4,131,885",-0.61
446,2007-03-24,,,,,,
447,2007-03-25,,,,,,
448,2007-03-26,"1,025.80","10,524,200",-0.55,"32,800","4,129,450",0.77
449,2007-03-27,"1,025.23","7,843,600",-0.06,"32,600","2,353,614",-0.61
450,2007-03-28,"1,012.35","9,945,200",-1.26,"32,500","4,221,140",-0.31
451,2007-03-29,"1,022.96","9,437,300",1.05,"32,400","4,239,393",-0.31
452,2007-03-30,"1,015.97","7,251,800",-0.68,"32,400","3,112,160",0.0
453,2007-03-31,,,,,,
454,2007-04-01,,,,,,
455,2007-04-02,"1,026.97","8,210,900",1.08,"32,350","3,333,963",-0.15
456,2007-04-03,"1,036.64","11,897,400",0.94,"33,100","6,493,707",2.32
457,2007-04-04,"1,054.16","14,445,500",1.69,"33,800","7,654,806",2.11
458,2007-04-05,"1,060.85","10,559,500",0.63,"33,800","3,983,978",0.0
459,2007-04-06,"1,054.84","8,413,800",-0.57,"33,400","3,160,861",-1.18
460,2007-04-07,,,,,,
461,2007-04-08,,,,,,
462,2007-04-09,"1,067.32","9,957,700",1.18,"33,200","3,773,099",-0.6
463,2007-04-10,"1,058.91","11,248,700",-0.79,"33,400","5,332,747",0.6
464,2007-04-11,"1,080.55","14,796,700",2.04,"34,200","8,008,720",2.4
465,2007-04-12,"1,087.88","11,551,800",0.68,"34,100","4,174,016",-0.29
466,2007-04-13,"1,102.64","14,319,600",1.36,"34,100","4,626,449",0.0
467,2007-04-14,,,,,,
468,2007-04-15,,,,,,
469,2007-04-16,"1,098.26","11,991,800",-0.4,"33,650","5,968,063",-1.32
470,2007-04-17,"1,088.84","14,019,800",-0.86,"33,550","5,687,469",-0.3
471,2007-04-18,"1,093.96","16,819,000",0.47,"33,200","5,546,126",-1.04
472,2007-04-19,"1,064.98","21,613,600",-2.65,"32,200","13,135,781",-3.01
473,2007-04-20,"1,078.82","12,232,500",1.3,"32,350","5,839,748",0.47
474,2007-04-21,,,,,,
475,2007-04-22,,,,,,
476,2007-04-23,"1,077.70","13,037,800",-0.1,"32,350","5,696,747",0.0
477,2007-04-24,"1,075.83","16,385,800",-0.17,"31,750","7,995,396",-1.85
478,2007-04-25,"1,078.44","15,543,100",0.24,"32,200","7,722,678",1.42
479,2007-04-26,"1,088.15","14,326,100",0.9,"32,200","6,446,199",0.0
480,2007-04-27,"1,076.43","11,044,500",-1.08,"32,050","4,749,691",-0.47
481,2007-04-28,,,,,,
482,2007-04-29,,,,,,
483,2007-04-30,"1,079.39","7,883,200",0.27,"32,050","2,193,274",0.0
484,2007-05-01,,,,,,
485,2007-05-02,"1,080.50","8,991,800",0.1,"32,000","3,643,420",-0.16
486,2007-05-03,"1,086.35","8,783,100",0.54,"31,850","3,307,683",-0.47
487,2007-05-04,"1,095.54","8,438,900",0.85,"31,850","3,223,554",0.0
488,2007-05-05,,,,,,
489,2007-05-06,,,,,,
490,2007-05-07,"1,123.58","16,645,100",2.56,"33,300","10,312,955",4.55
491,2007-05-08,"1,113.65","10,584,400",-0.88,"32,700","4,523,488",-1.8
492,2007-05-09,"1,120.04","11,290,200",0.57,"32,550","4,038,513",-0.46
493,2007-05-10,"1,127.85","13,703,500",0.7,"32,000","6,832,181",-1.69
494,2007-05-11,"1,141.45","10,644,700",1.21,"31,700","4,464,540",-0.94
495,2007-05-12,,,,,,
496,2007-05-13,,,,,,
497,2007-05-14,"1,139.83","10,131,400",-0.14,"31,450","4,931,328",-0.79
498,2007-05-15,"1,116.39","8,687,000",-2.06,"31,550","3,176,004",0.32
499,2007-05-16,"1,119.44","13,248,300",0.27,"30,800","6,944,296",-2.38
500,2007-05-17,"1,139.55","14,928,600",1.8,"30,250","8,666,679",-1.79
501,2007-05-18,"1,134.92","19,314,400",-0.41,"29,300","12,476,719",-3.14
502,2007-05-19,,,,,,
503,2007-05-20,,,,,,
504,2007-05-21,"1,130.92","12,021,400",-0.35,"29,150","6,855,853",-0.51
505,2007-05-22,"1,162.00","18,094,200",2.75,"29,400","9,477,332",0.86
506,2007-05-23,"1,172.13","16,391,900",0.87,"29,450","5,998,034",0.17
507,2007-05-24,,,,,,
508,2007-05-25,"1,173.20","12,655,100",0.09,"29,900","5,379,926",1.53
509,2007-05-26,,,,,,
510,2007-05-27,,,,,,
511,2007-05-28,"1,194.59","12,695,900",1.82,"29,350","5,449,928",-1.84
512,2007-05-29,"1,203.26","17,728,500",0.73,"28,650","9,365,372",-2.39
513,2007-05-30,"1,187.60","15,757,600",-1.3,"28,250","7,569,606",-1.4
514,2007-05-31,"1,205.17","13,074,600",1.48,"28,750","6,161,738",1.77
515,2007-06-01,"1,231.68","25,691,500",2.2,"30,300","15,433,445",5.39
516,2007-06-02,,,,,,
517,2007-06-03,,,,,,
518,2007-06-04,"1,256.21","20,358,700",1.99,"30,500","9,815,586",0.66
519,2007-06-05,"1,264.86","16,404,900",0.69,"30,800","6,665,324",0.98
520,2007-06-06,,,,,,
521,2007-06-07,"1,274.92","12,746,200",0.8,"30,900","5,124,594",0.32
522,2007-06-08,"1,300.22","19,964,200",1.98,"31,550","8,611,266",2.1
523,2007-06-09,,,,,,
524,2007-06-10,,,,,,
525,2007-06-11,"1,330.09","28,143,400",2.3,"32,000","7,402,322",1.43
526,2007-06-12,"1,317.73","15,407,600",-0.93,"31,450","5,688,974",-1.72
527,2007-06-13,"1,312.93","17,206,400",-0.36,"30,850","5,747,647",-1.91
528,2007-06-14,"1,334.64","16,445,400",1.65,"30,900","5,828,082",0.16
529,2007-06-15,"1,321.00","17,031,200",-1.02,"30,600","6,227,967",-0.97
530,2007-06-16,,,,,,
531,2007-06-17,,,,,,
532,2007-06-18,"1,355.97","25,886,900",2.65,"31,850","11,729,939",4.08
533,2007-06-19,"1,344.48","23,360,300",-0.85,"32,150","9,350,751",0.94
534,2007-06-20,"1,312.27","19,213,800",-2.4,"32,150","8,060,920",0.0
535,2007-06-21,"1,380.66","36,932,500",5.21,"34,500","18,845,309",7.31
536,2007-06-22,"1,384.88","37,022,400",0.31,"34,700","14,047,924",0.58
537,2007-06-23,,,,,,
538,2007-06-24,,,,,,
539,2007-06-25,"1,347.43","23,671,200",-2.7,"33,700","7,028,284",-2.88
540,2007-06-26,"1,319.84","20,038,500",-2.05,"34,050","6,743,839",1.04
541,2007-06-27,"1,280.78","15,629,600",-2.96,"33,500","4,255,969",-1.62
542,2007-06-28,"1,312.04","16,419,900",2.44,"33,900","4,400,397",1.19
543,2007-06-29,"1,297.08","14,963,100",-1.14,"33,350","5,400,964",-1.62
544,2007-06-30,,,,,,
545,2007-07-01,,,,,,
546,2007-07-02,"1,324.58","11,753,600",2.12,"33,400","4,268,886",0.15
547,2007-07-03,"1,350.46","15,551,800",1.95,"33,500","3,954,565",0.3
548,2007-07-04,"1,373.15","19,909,900",1.68,"34,950","9,822,228",4.33
549,2007-07-05,"1,399.39","26,652,300",1.91,"35,900","13,703,732",2.72
550,2007-07-06,"1,462.65","33,719,700",4.52,"37,600","12,637,910",4.74
551,2007-07-07,,,,,,
552,2007-07-08,,,,,,
553,2007-07-09,"1,457.38","27,654,100",-0.36,"37,400","10,001,749",-0.53
554,2007-07-10,"1,438.68","15,777,600",-1.28,"37,700","5,585,871",0.8
555,2007-07-11,"1,447.26","19,708,100",0.6,"38,200","7,312,966",1.33
556,2007-07-12,"1,460.55","19,511,000",0.92,"38,800","6,062,962",1.57
557,2007-07-13,"1,496.14","19,178,100",2.44,"39,100","7,064,650",0.77
558,2007-07-14,,,,,,
559,2007-07-15,,,,,,
560,2007-07-16,"1,459.74","14,718,300",-2.43,"37,550","5,778,636",-3.96
561,2007-07-17,,,,,,
562,2007-07-18,"1,438.21","15,791,400",-1.47,"37,700","4,634,352",0.4
563,2007-07-19,"1,453.63","11,011,300",1.07,"37,550","3,350,177",-0.4
564,2007-07-20,"1,491.30","13,525,800",2.59,"39,200","6,008,139",4.39
565,2007-07-21,,,,,,
566,2007-07-22,,,,,,
567,2007-07-23,"1,463.54","11,570,800",-1.86,"39,200","5,066,982",0.0
568,2007-07-24,"1,457.37","13,242,200",-0.42,"39,000","4,053,341",-0.51
569,2007-07-25,"1,457.85","13,523,800",0.03,"38,300","4,579,628",-1.79
570,2007-07-26,"1,438.12","14,084,200",-1.35,"37,400","4,975,523",-2.35
571,2007-07-27,"1,379.94","17,595,000",-4.05,"36,350","8,138,128",-2.81
572,2007-07-28,,,,,,
573,2007-07-29,,,,,,
574,2007-07-30,"1,407.02","11,254,600",1.96,"36,950","4,119,960",1.65
575,2007-07-31,"1,437.15","12,385,700",2.14,"37,600","3,762,650",1.76
576,2007-08-01,"1,372.39","16,674,100",-4.51,"35,300","7,216,105",-6.12
577,2007-08-02,"1,398.18","13,789,600",1.88,"35,800","4,686,778",1.42
578,2007-08-03,"1,424.23","10,970,900",1.86,"37,100","4,779,523",3.63
579,2007-08-04,,,,,,
580,2007-08-05,,,,,,
581,2007-08-06,"1,423.12","11,854,500",-0.08,"37,350","6,559,845",0.67
582,2007-08-07,"1,445.04","11,845,600",1.54,"37,100","2,590,020",-0.67
583,2007-08-08,"1,463.52","10,759,400",1.28,"37,650","2,787,643",1.48
584,2007-08-09,"1,471.45","15,178,500",0.54,"38,700","6,014,002",2.79
585,2007-08-10,"1,419.57","13,556,900",-3.53,"37,300","6,148,580",-3.62
586,2007-08-11,,,,,,
587,2007-08-12,,,,,,
588,2007-08-13,"1,457.30","10,684,400",2.66,"39,000","5,732,127",4.56
589,2007-08-14,"1,415.80","10,267,400",-2.85,"38,400","4,686,175",-1.54
590,2007-08-15,,,,,,
591,2007-08-16,"1,283.26","17,151,400",-9.36,"36,550","7,972,490",-4.82
592,2007-08-17,"1,226.79","16,020,600",-4.4,"35,300","5,098,790",-3.42
593,2007-08-18,,,,,,
594,2007-08-19,,,,,,
595,2007-08-20,"1,338.45","12,052,000",9.1,"36,750","4,153,220",4.11
596,2007-08-21,"1,329.31","10,227,500",-0.68,"35,950","3,603,886",-2.18
597,2007-08-22,"1,353.20","9,149,900",1.8,"36,750","4,169,620",2.23
598,2007-08-23,"1,390.35","11,924,900",2.75,"36,700","4,023,192",-0.14
599,2007-08-24,"1,372.07","11,048,900",-1.31,"35,550","7,036,301",-3.13
600,2007-08-25,,,,,,
601,2007-08-26,,,,,,
602,2007-08-27,"1,360.89","14,633,400",-0.81,"34,350","9,563,374",-3.38
603,2007-08-28,"1,362.00","15,093,500",0.08,"33,200","10,770,631",-3.35
604,2007-08-29,"1,375.60","13,992,300",1.0,"32,700","7,808,173",-1.51
605,2007-08-30,"1,411.21","14,089,900",2.59,"33,550","7,173,559",2.6
606,2007-08-31,"1,437.57","12,027,500",1.87,"33,750","6,283,061",0.6
607,2007-09-01,,,,,,
608,2007-09-02,,,,,,
609,2007-09-03,"1,428.57","10,995,300",-0.63,"33,000","5,607,944",-2.22
610,2007-09-04,"1,411.90","11,305,900",-1.17,"32,600","5,397,346",-1.21
611,2007-09-05,"1,396.69","14,712,300",-1.08,"32,800","6,786,303",0.61
612,2007-09-06,"1,407.57","14,599,800",0.78,"32,050","9,870,563",-2.29
613,2007-09-07,"1,399.86","15,965,100",-0.55,"31,000","9,907,081",-3.28
614,2007-09-08,,,,,,
615,2007-09-09,,,,,,
616,2007-09-10,"1,372.82","12,423,100",-1.93,"31,150","6,595,526",0.48
617,2007-09-11,"1,379.51","11,488,600",0.49,"31,600","5,258,972",1.44
618,2007-09-12,"1,352.81","8,462,500",-1.94,"31,400","3,485,293",-0.63
619,2007-09-13,"1,357.15","13,354,600",0.32,"30,500","7,401,219",-2.87
620,2007-09-14,"1,374.18","14,886,400",1.25,"30,400","6,113,911",-0.33
621,2007-09-15,,,,,,
622,2007-09-16,,,,,,
623,2007-09-17,"1,373.26","9,638,900",-0.07,"30,550","2,882,498",0.49
624,2007-09-18,"1,349.83","13,793,500",-1.71,"29,550","6,086,663",-3.27
625,2007-09-19,"1,392.66","13,136,100",3.17,"30,150","5,373,391",2.03
626,2007-09-20,"1,395.62","16,693,000",0.21,"28,850","7,546,620",-4.31
627,2007-09-21,"1,398.71","14,239,800",0.22,"29,200","4,900,130",1.21
628,2007-09-22,,,,,,
629,2007-09-23,,,,,,
630,2007-09-24,,,,,,
631,2007-09-25,,,,,,
632,2007-09-26,,,,,,
633,2007-09-27,"1,447.26","16,717,700",3.47,"30,950","7,895,709",5.99
634,2007-09-28,"1,453.88","15,675,600",0.46,"31,300","7,468,733",1.13
635,2007-09-29,,,,,,
636,2007-09-30,,,,,,
637,2007-10-01,"1,459.18","13,355,500",0.36,"31,100","5,335,855",-0.64
638,2007-10-02,"1,465.63","18,850,200",0.44,"31,000","6,479,229",-0.32
639,2007-10-03,,,,,,
640,2007-10-04,"1,447.10","19,697,600",-1.26,"29,700","8,514,602",-4.19
641,2007-10-05,"1,428.31","15,377,800",-1.3,"29,400","5,673,386",-1.01
642,2007-10-06,,,,,,
643,2007-10-07,,,,,,
644,2007-10-08,"1,412.09","18,875,900",-1.14,"29,300","5,402,021",-0.34
645,2007-10-09,"1,414.08","15,605,300",0.14,"29,000","5,305,075",-1.02
646,2007-10-10,"1,405.97","14,548,200",-0.57,"28,950","4,775,770",-0.17
647,2007-10-11,"1,416.98","13,674,100",0.78,"28,650","5,057,857",-1.04
648,2007-10-12,"1,384.03","19,773,900",-2.33,"28,300","8,134,755",-1.22
649,2007-10-13,,,,,,
650,2007-10-14,,,,,,
651,2007-10-15,"1,407.38","14,803,400",1.69,"28,000","4,293,122",-1.06
652,2007-10-16,"1,346.81","23,078,500",-4.3,"26,700","10,340,035",-4.64
653,2007-10-17,"1,318.40","16,822,800",-2.11,"26,800","6,559,482",0.37
654,2007-10-18,"1,297.84","20,703,500",-1.56,"26,100","8,770,212",-2.61
655,2007-10-19,"1,298.33","14,972,500",0.04,"26,000","5,299,247",-0.38
656,2007-10-20,,,,,,
657,2007-10-21,,,,,,
658,2007-10-22,"1,244.21","13,671,200",-4.17,"25,250","5,298,719",-2.88
659,2007-10-23,"1,288.40","13,484,700",3.55,"25,150","4,899,273",-0.4
660,2007-10-24,"1,234.96","15,893,900",-4.15,"24,300","6,949,179",-3.38
661,2007-10-25,"1,216.55","17,648,900",-1.49,"23,000","9,004,225",-5.35
662,2007-10-26,"1,276.63","28,816,700",4.94,"26,350","19,042,962",14.57
663,2007-10-27,,,,,,
664,2007-10-28,,,,,,
665,2007-10-29,"1,275.86","15,759,300",-0.06,"25,350","8,870,871",-3.8
666,2007-10-30,"1,272.20","12,933,300",-0.29,"24,850","6,290,150",-1.97
667,2007-10-31,"1,292.56","16,885,800",1.6,"25,000","8,838,583",0.6
668,2007-11-01,"1,277.68","13,620,000",-1.15,"24,550","4,716,452",-1.8
669,2007-11-02,"1,249.01","9,301,700",-2.24,"24,100","3,383,856",-1.83
670,2007-11-03,,,,,,
671,2007-11-04,,,,,,
672,2007-11-05,"1,220.40","9,525,800",-2.29,"23,650","4,010,378",-1.87
673,2007-11-06,"1,242.33","10,474,300",1.8,"24,150","5,339,468",2.11
674,2007-11-07,"1,249.84","13,110,600",0.6,"24,650","6,282,531",2.07
675,2007-11-08,"1,186.18","12,105,300",-5.09,"23,400","5,652,792",-5.07
676,2007-11-09,"1,186.96","12,521,000",0.07,"23,450","5,543,055",0.21
677,2007-11-10,,,,,,
678,2007-11-11,,,,,,
679,2007-11-12,"1,151.18","8,938,700",-3.01,"23,050","2,903,394",-1.71
680,2007-11-13,"1,140.68","10,206,200",-0.91,"23,200","3,105,225",0.65
681,2007-11-14,"1,184.93","11,485,100",3.88,"23,200","3,680,017",0.0
682,2007-11-15,"1,211.29","16,156,300",2.22,"23,700","4,804,998",2.16
683,2007-11-16,"1,201.82","11,835,600",-0.78,"23,750","5,976,549",0.21
684,2007-11-17,,,,,,
685,2007-11-18,,,,,,
686,2007-11-19,"1,168.51","8,976,700",-2.77,"23,000","4,960,780",-3.16
687,2007-11-20,"1,156.40","8,253,600",-1.04,"23,000","3,052,344",0.0
688,2007-11-21,"1,123.38","8,013,300",-2.86,"22,500","2,697,096",-2.17
689,2007-11-22,"1,136.11","8,598,600",1.13,"22,700","3,842,767",0.89
690,2007-11-23,"1,109.33","10,263,200",-2.36,"22,700","3,714,491",0.0
691,2007-11-24,,,,,,
692,2007-11-25,,,,,,
693,2007-11-26,"1,143.08","6,787,700",3.04,"22,950","2,447,060",1.1
694,2007-11-27,"1,126.39","8,830,800",-1.46,"22,850","3,078,706",-0.44
695,2007-11-28,"1,133.71","10,041,700",0.65,"22,800","3,036,224",-0.22
696,2007-11-29,"1,175.03","16,471,600",3.64,"24,500","10,821,316",7.46
697,2007-11-30,"1,197.55","13,917,400",1.92,"25,900","8,695,045",5.71
698,2007-12-01,,,,,,
699,2007-12-02,,,,,,
700,2007-12-03,"1,190.25","8,184,400",-0.61,"25,200","3,668,301",-2.7
701,2007-12-04,"1,212.66","8,914,900",1.88,"25,450","2,905,890",0.99
702,2007-12-05,"1,233.44","9,542,000",1.71,"25,650","4,208,569",0.79
703,2007-12-06,"1,269.51","16,342,300",2.92,"26,950","8,883,477",5.07
704,2007-12-07,"1,255.02","14,832,800",-1.14,"27,500","9,077,272",2.04
705,2007-12-08,,,,,,
706,2007-12-09,,,,,,
707,2007-12-10,"1,234.63","9,696,100",-1.62,"27,000","5,444,833",-1.82
708,2007-12-11,"1,235.83","10,012,500",0.1,"26,500","5,025,999",-1.85
709,2007-12-12,"1,235.06","10,684,700",-0.06,"26,050","6,195,074",-1.7
710,2007-12-13,"1,230.98","10,503,400",-0.33,"26,000","4,870,974",-0.19
711,2007-12-14,"1,198.56","10,022,900",-2.63,"25,550","4,201,350",-1.73
712,2007-12-15,,,,,,
713,2007-12-16,,,,,,
714,2007-12-17,"1,147.94","8,470,300",-4.22,"25,250","3,689,736",-1.17
715,2007-12-18,"1,149.06","8,300,300",0.1,"25,250","3,724,869",0.0
716,2007-12-19,,,,,,
717,2007-12-20,"1,127.18","8,493,300",-1.9,"24,500","2,833,831",-2.97
718,2007-12-21,"1,125.33","6,993,900",-0.16,"24,700","3,196,468",0.82
719,2007-12-22,,,,,,
720,2007-12-23,,,,,,
721,2007-12-24,"1,156.27","7,654,600",2.75,"25,750","4,274,037",4.25
722,2007-12-25,,,,,,
723,2007-12-26,"1,156.93","7,221,500",0.06,"25,700","2,519,317",-0.19
724,2007-12-27,"1,164.74","6,293,400",0.68,"26,000","2,801,760",1.17
725,2007-12-28,"1,158.02","5,216,900",-0.58,"25,950","1,957,218",-0.19
726,2007-12-29,,,,,,
727,2007-12-30,,,,,,
728,2007-12-31,,,,,,
729,2008-01-01,,,,,,
730,2008-01-02,"1,125.97","7,487,400",-2.77,"24,850","3,440,780",-4.24
731,2008-01-03,"1,131.58","7,393,900",0.5,"24,600","2,770,877",-1.01
732,2008-01-04,"1,134.06","9,648,000",0.22,"24,400","3,164,048",-0.81
733,2008-01-05,,,,,,
734,2008-01-06,,,,,,
735,2008-01-07,"1,098.82","11,069,200",-3.11,"23,600","4,062,797",-3.28
736,2008-01-08,"1,095.67","7,587,000",-0.29,"23,100","3,245,201",-2.12
737,2008-01-09,"1,106.90","8,430,800",1.02,"23,500","3,217,076",1.73
738,2008-01-10,"1,098.56","7,447,200",-0.75,"23,300","1,980,789",-0.85
739,2008-01-11,"1,078.83","9,536,800",-1.8,"23,700","3,832,372",1.72
740,2008-01-12,,,,,,
741,2008-01-13,,,,,,
742,2008-01-14,"1,070.82","7,246,000",-0.74,"23,250","1,868,227",-1.9
743,2008-01-15,"1,061.63","8,884,000",-0.86,"22,750","3,431,690",-2.15
744,2008-01-16,"1,037.43","10,100,300",-2.28,"21,850","4,795,073",-3.96
745,2008-01-17,"1,097.78","16,264,100",5.82,"24,500","10,714,366",12.13
746,2008-01-18,"1,110.04","14,874,900",1.12,"24,500","9,942,980",0.0
747,2008-01-19,,,,,,
748,2008-01-20,,,,,,
749,2008-01-21,"1,096.63","12,469,500",-1.21,"25,000","7,523,875",2.04
750,2008-01-22,"1,060.39","15,943,800",-3.3,"25,000","9,745,690",0.0
751,2008-01-23,"1,066.31","12,402,800",0.56,"25,300","6,163,397",1.2
752,2008-01-24,"1,109.32","11,480,200",4.03,"26,100","5,131,742",3.16
753,2008-01-25,"1,119.64","12,725,400",0.93,"25,150","5,772,990",-3.64
754,2008-01-26,,,,,,
755,2008-01-27,,,,,,
756,2008-01-28,"1,075.99","8,448,400",-3.9,"24,450","3,506,559",-2.78
757,2008-01-29,"1,096.68","10,661,700",1.92,"25,250","4,308,059",3.27
758,2008-01-30,"1,090.51","16,685,500",-0.56,"26,100","9,025,016",3.37
759,2008-01-31,"1,097.94","11,555,400",0.68,"26,000","4,468,228",-0.38
760,2008-02-01,"1,097.21","12,066,400",-0.07,"25,300","5,957,399",-2.69
761,2008-02-02,,,,,,
762,2008-02-03,,,,,,
763,2008-02-04,"1,141.03","11,451,100",3.99,"26,000","5,335,745",2.77
764,2008-02-05,"1,151.82","8,194,800",0.95,"26,050","2,539,347",0.19
765,2008-02-06,,,,,,
766,2008-02-07,,,,,,
767,2008-02-08,,,,,,
768,2008-02-09,,,,,,
769,2008-02-10,,,,,,
770,2008-02-11,"1,130.67","9,022,300",-1.84,"26,100","3,825,822",0.19
771,2008-02-12,"1,130.43","9,355,500",-0.02,"26,250","4,783,467",0.57
772,2008-02-13,"1,114.18","7,076,000",-1.44,"25,800","2,743,869",-1.71
773,2008-02-14,"1,147.77","9,569,200",3.01,"26,200","4,234,387",1.55
774,2008-02-15,"1,147.82","7,777,500",0.0,"26,000","3,354,368",-0.76
775,2008-02-16,,,,,,
776,2008-02-17,,,,,,
777,2008-02-18,"1,141.66","7,173,100",-0.54,"25,650","3,023,722",-1.35
778,2008-02-19,"1,161.06","7,568,500",1.7,"25,500","3,222,968",-0.58
779,2008-02-20,"1,143.79","9,069,600",-1.49,"24,600","4,093,336",-3.53
780,2008-02-21,"1,159.14","7,065,300",1.34,"24,550","3,190,984",-0.2
781,2008-02-22,"1,147.28","8,382,100",-1.02,"23,750","5,641,334",-3.26
782,2008-02-23,,,,,,
783,2008-02-24,,,,,,
784,2008-02-25,"1,148.58","7,958,600",0.11,"23,500","4,647,320",-1.05
785,2008-02-26,"1,141.12","8,956,600",-0.65,"23,100","3,754,101",-1.7
786,2008-02-27,"1,155.19","9,362,800",1.23,"24,950","5,583,440",8.01
787,2008-02-28,"1,161.81","7,508,700",0.57,"24,900","4,076,337",-0.2
788,2008-02-29,"1,141.41","5,680,400",-1.76,"24,550","2,448,630",-1.41
789,2008-03-01,,,,,,
790,2008-03-02,,,,,,
791,2008-03-03,"1,102.88","8,079,900",-3.38,"23,300","4,473,335",-5.09
792,2008-03-04,"1,109.05","7,622,000",0.56,"23,650","3,972,577",1.5
793,2008-03-05,"1,132.05","9,296,500",2.07,"24,300","3,918,323",2.75
794,2008-03-06,"1,154.36","12,066,600",1.97,"24,900","6,740,104",2.47
795,2008-03-07,"1,147.01","8,522,600",-0.64,"24,050","3,371,537",-3.41
796,2008-03-08,,,,,,
797,2008-03-09,,,,,,
798,2008-03-10,"1,131.67","7,599,900",-1.34,"23,700","2,244,452",-1.46
799,2008-03-11,"1,166.61","8,870,700",3.09,"24,550","3,165,583",3.59
800,2008-03-12,"1,175.19","12,740,100",0.74,"24,500","4,104,595",-0.2
801,2008-03-13,"1,153.60","10,854,800",-1.84,"23,900","3,069,033",-2.45
802,2008-03-14,"1,150.14","10,430,400",-0.3,"23,800","2,458,362",-0.42
803,2008-03-15,,,,,,
804,2008-03-16,,,,,,
805,2008-03-17,"1,156.61","11,043,300",0.56,"24,000","3,966,402",0.84
806,2008-03-18,"1,166.33","8,312,800",0.84,"24,150","2,744,891",0.63
807,2008-03-19,"1,187.84","10,125,900",1.84,"24,100","3,362,228",-0.21
808,2008-03-20,"1,205.50","9,494,700",1.49,"24,750","3,304,085",2.7
809,2008-03-21,"1,223.27","13,328,300",1.47,"26,250","7,573,430",6.06
810,2008-03-22,,,,,,
811,2008-03-23,,,,,,
812,2008-03-24,"1,224.48","10,589,300",0.1,"26,050","3,381,961",-0.76
813,2008-03-25,"1,219.94","9,967,200",-0.37,"25,900","3,046,637",-0.58
814,2008-03-26,"1,221.91","12,681,500",0.16,"26,450","4,662,565",2.12
815,2008-03-27,"1,219.62","11,516,700",-0.19,"25,800","5,285,519",-2.46
816,2008-03-28,"1,238.56","8,914,700",1.55,"26,300","3,121,447",1.94
817,2008-03-29,,,,,,
818,2008-03-30,,,,,,
819,2008-03-31,"1,253.57","18,784,400",1.21,"27,850","12,337,043",5.89
820,2008-04-01,"1,250.74","16,123,900",-0.23,"27,900","7,407,189",0.18
821,2008-04-02,"1,268.07","12,612,600",1.39,"28,150","4,544,842",0.9
822,2008-04-03,"1,274.25","13,494,300",0.49,"28,250","3,046,327",0.36
823,2008-04-04,"1,256.22","8,965,800",-1.41,"28,000","2,774,528",-0.88
824,2008-04-05,,,,,,
825,2008-04-06,,,,,,
826,2008-04-07,"1,253.32","8,503,100",-0.23,"27,450","3,686,099",-1.96
827,2008-04-08,"1,241.27","9,552,400",-0.96,"26,850","4,726,599",-2.19
828,2008-04-09,,,,,,
829,2008-04-10,"1,267.72","10,304,200",2.13,"27,650","4,927,300",2.98
830,2008-04-11,"1,294.35","17,185,800",2.1,"28,950","11,133,910",4.7
831,2008-04-12,,,,,,
832,2008-04-13,,,,,,
833,2008-04-14,"1,271.55","10,067,800",-1.76,"28,900","5,397,841",-0.17
834,2008-04-15,"1,243.34","11,061,300",-2.22,"27,850","6,857,099",-3.63
835,2008-04-16,"1,248.98","10,615,900",0.45,"27,800","3,704,662",-0.18
836,2008-04-17,"1,253.13","9,739,300",0.33,"28,050","4,626,093",0.9
837,2008-04-18,"1,276.44","8,927,900",1.86,"28,300","3,338,982",0.89
838,2008-04-19,,,,,,
839,2008-04-20,,,,,,
840,2008-04-21,"1,291.43","12,692,500",1.17,"29,350","5,874,179",3.71
841,2008-04-22,"1,283.55","11,335,800",-0.61,"29,450","6,268,959",0.34
842,2008-04-23,"1,278.66","14,051,400",-0.38,"28,950","5,245,300",-1.7
843,2008-04-24,"1,290.44","14,883,000",0.92,"28,500","5,910,222",-1.55
