,date,SPXIndex,MSRUITIndex,MSRUMATIndex,MXWO0ITIndex,MXWO0MTIndex,MXUS0ITIndex,MXEF0ITIndex,MXEF0MTIndex,CL1Comdty,LMAHDS03Comdty,LMCADS03Comdty,XAUCurncy,LMNIDS03Comdty,CCMPIndex,NKYIndex,CINDIndex,IXKIndex,XCIIndex,SOXIndex,MSERIndex,NMDPIndex,SZCOMPIndex,KOSPIIndex,FDTRIndex,GDPCQOQIndex,GDPCYOYIndex,GDPCTOT%Index,GPDITOC%Index,GPGSTOC%Index,RGCDCIPIIndex,GDPCUR$Index,GDPCURYIndex,GDPPIQQIndex,GDPCPCECIndex,CPIYOYIndex,CPIXYOYIndex,PCEDEFYIndex,PCECYOYIndex,CPICHNGIndex,CPUPXCHGIndex,FDIDFDMOIndex,FDIDSGMOIndex,FDIUFDYOIndex,FDIUSGYOIndex,USURTOTIndex,USUDMAERIndex,INJCJCIndex,INJCSPIndex,NFPTCHIndex,NFPPCHIndex,USMMMNCHIndex,AWHTOTLIndex,USWHTOTIndex,USEMTOTIndex,USEMNCHGIndex,USERTOTIndex,EMDINP1MIndex,JOLTOPENIndex,JOLTHIRSIndex,JOLTSEPSIndex,CHALYOY%Index,ADPCHNGIndex,USHEYOYIndex,USHETOT%Index,ECIYOYIndex,COSTNFR%Index,PRODNFR%Index,IPYOYIndex,IPCHNGIndex,CPTICHNGIndex,TMNOCHNGIndex,DGNOYOYIndex,DGNOCHNGIndex,MTIBCHNGIndex,MWINCHNGIndex,MGT2TBIndex,MGT2MAIndex,MGT2WHIndex,MGT2WHDUIndex,MGT2REIndex,IPIndex,MTSLRL$Index,AGWHTOTLIndex,NFPTIndex,PIDSPINXIndex,NAPMPMIIndex,NAPMNMIIndex,NAPMPRICIndex,MPMIUSCAIndex,MPMIUSMAIndex,MPMIUSSAIndex,CFNAIIndex,CFNAIMA3Index,OUTFGAFIndex,EMPRGBCIIndex,RCHSINDXIndex,CHPMINDXIndex,MAPMINDXIndex,OEUSKLARIndex,OEUSKLAPIndex,LEITOTLIndex,LEIYOYIndex,LEICHNGIndex,LEIAVGWIndex,LEIWKIJIndex,LEINWCNIndex,NAPMNEWOIndex,LEIMNOIndex,LEIBPIndex,LEISTKPIndex,LEILCIIndex,LEIIRTEIndex,LEIACEIndex,RSTAMOMIndex,RSTAXMOMIndex,RSTAYOYIndex,RSTAXYOYIndex,MBRXYOYWIndex,SAARTOTLIndex,SAARDTOTIndex,CONCCONFIndex,CONSSENTIndex,COMFBTWRIndex,PITLYOYIndex,PITLCHNGIndex,PCECHY%Index,PCECHNCIndex,PIDSDPSIndex,CICRTOTIndex,EHCAUSIndex,USCABALIndex,USTBTOTIndex,USTBEXPIndex,USTBIMPIndex,USTBEXPYIndex,USTBIMPYIndex,IMP1YOY%Index,IMP1CHNGIndex,FRNTTOTLIndex,FRNTTNETIndex,USGG3MIndex,USGG10YRIndex,USTW$Index,JNVNYOYSIndex,JNVNIYOYIndex,MPMIJPCAIndex,MPMIJPMAIndex,MPMIJPSAIndex,CNGDPYOYIndex,GDPNTTLYIndex,CHEFTYOYIndex,CNPPIYIndex,CPMINDXIndex,CPMINORDIndex,CPMINEXOIndex,CNCILIIndex,CNFREXPYIndex,CNFRIMPYIndex,KOGDPYOYIndex,KOGDPQOQIndex,KOECPRCYIndex,KOECGCPYIndex,KOECGVTYIndex,KOECEXPYIndex,KOECIMPYIndex,KOECSPRQIndex,KOECGCSYIndex,KOECSGVQIndex,KOECSEMQIndex,KOECSIMQIndex,KOECFCOYIndex,KOECFCSYIndex,OEKRN022Index,KOGNICNYIndex,KOGNICUYIndex,KOGCGDPYIndex,KOGCSTOQIndex,KODFTOTYIndex,KOCPIIndex,KOCPIYOYIndex,KOCPIMOMIndex,SKCITTLIndex,SKCIYOYIndex,SKCIMOMIndex,KOCLLNSIndex,KOPPIIndex,KOPPIYOYIndex,KOPPIMOMIndex,KOEAUERSIndex,KOEAEMPYIndex,KOUETTYIndex,KOEAPYIndex,KOEAEPRIndex,KOQEEYOYIndex,KOWDRIndex,KOULMGFIndex,KOULMGFYIndex,KOLPIIndex,KOLPIYIndex,SKLIOTARIndex,KOIPISAIndex,KOIPIYIndex,KOIPIMOMIndex,KOIPMSIndex,KOIPMYIndex,KOIPMSMIndex,KOPSIYIndex,KOPIIYIndex,KOIPMCIndex,KOIPMCYIndex,KOIPOPSMIndex,KOIVCPEYIndex,KOIVCCYIndex,KOIVCONYIndex,KOCGCGYIndex,KOCGCGSMIndex,KOSVTOTYIndex,KOSVTOTMIndex,KOVMPRODIndex,KOBSMCIndex,KOBSNMCIndex,SKBSICIndex,SKBSICSAIndex,MPMIKRMAIndex,OEKRKLARIndex,OEKRKLAPIndex,SKLILIIndex,SKLILYIndex,SKLILCIndex,SKLICIIndex,SKLIINVCIndex,SKLICONEIndex,SKLIMORDIndex,SKLICONTIndex,SKLINBARIndex,SKLISPRCIndex,SKLIINTRIndex,SKLIIPALIndex,SKLICNSTIndex,SKLISVCIIndex,SKLIWNRSIndex,SKLISHPPIndex,SKLIIMPTIndex,SKLIEMPPIndex,SKLILAPIndex,SKLILAIIndex,SKLINEIndex,SKLICPYIndex,KOBONTLIndex,KOHSTRIndex,KOHPTTLIndex,KOHPTYOYIndex,KOHCTTLIndex,KOHCTYOYIndex,KOBLTHMLIndex,KOBLTHMYIndex,KOUHTTLIndex,KORSTIndex,KORSTYIndex,KODSDEPTIndex,KODSDISCIndex,KOVMTOTSIndex,KOVMDOMSIndex,KOVMEXPSIndex,KOCCCSIIndex,KOHOINCIndex,KOHOINCYIndex,KOHEUINYIndex,KOHHDIndex,KOHHDYIndex,KOHHLIndex,KOHHLYIndex,EOKOS002Index,KOBPCBIndex,EHCAKRYIndex,KOBPFINIndex,KOBPCAIndex,KODIBALIndex,KOBPTBIndex,KOTRBALIndex,KOEXTOTIndex,KOIMTOTIndex,KOEXTOTYIndex,KOIMTOTYIndex,KOEXPTIIndex,KOEXPTIYIndex,KOEXPTIMIndex,KOIMPTIIndex,KOIMPTIYIndex,KOIMPTIMIndex,KOFDITIndex,KOFDITYIndex,KOELTOTIndex,KOGFBALIndex,KOGFTEXPIndex,KOGFTRIndex,G7BBKOREIndex,GDDBSOKOIndex,KOMSMBYIndex,KOMSM1YIndex,KOMSM2YIndex,KOMSM3YIndex,KOMSLYIndex,KOMSM1FYIndex,KOFETOTIndex,KOFETOT%Index,KORP7DIndex,KOCICOBAIndex,KOCICONFIndex,KRBO3MIndex,KWCDCCurncy,GVSK10YRIndex,Amazon_close,AMD_close,APPLE_close,AppliedMaterials_close,Aspeed_close,Dell_close,EUR_KRW_close,Facebook_close,Google_close,HPE_close,Intel_close,ISECloudComputingIndex_close,JPY_KRW_close,KOSPI200_close,KRXsemiconductor_close,LamResearch_close,MediaTek_close,Micron_close,Microsoft_close,Nuvoton_close,Nvidia_close,Philadelphia_close,QCOM_close,SamsungElectronics_close,ShinEtsuChemical_close,Siltronic_close,SKhynix_close,Sumco_close,TokyoElectron_close,TSMC_close,UMC_close,USDollarIndex_close,USD_KRW_close,per,pbr,psr,memory_price,g2,g4,g8,g16,g32,g64,g128,avg,avg_four,ssd_price,flash_price,option_bit,future_bit
2311,2012.5.1,1405.82,53.299,245.423,101.04,235.53,111.98,259.39,513.63,106.16,2123,8440,1662.4,17705,3050.44,9350.95,2508.25,1658.72,1157.19,414.87,732.18,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0712,2.2781,73.2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.54,4.07,228.4,7.59,83.16,11.85,,,1492.72,,300.39,,28.95,225.05,14.0824,,,41.61,,6.68,31.95,,13.23,414.87,63.64,,14.03,,,,1452,,2.62,78.86,1127.65,,,,,,,,,,,,,,,,,
2312,2012.5.2,1402.31,52.769,242.53,101.1,233.53,112.15,263.52,515.7,105.22,2098,8305,1653.45,17285,3059.85,9380.25,2520.99,1663.85,1159.06,416.81,727.75,977.98,956.233,1999.07,0.25,,,,,,,,,,,,,,,,,,,,,,,363,3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0712,2.2317,72.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.54,4.07,227.4,7.63,83.71,11.72,,,1486.66,,300.6,,29.18,225.71,14.1054,266.61,1652.44,41.59,,6.82,31.64,,12.85,416.81,64.24,1410000,13.78,,27350,,1458,3.0251,2.64,79.13,1130.2,-339.1341945,2.06,1.56,,,,,,,,,,,,,,
2313,2012.5.3,1391.57,52.514,240.777,100.11,231.12,110.94,262.38,511.42,102.54,2090,8229,1636.05,17285,3024.3,,2483.48,1645.53,1149.71,406.49,727.18,975.6,961.988,1995.11,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.03,7.41,83.12,11.51,,,1487.76,,304.77,,28.56,222.92,14.1053,266.05,1653.2,41,,6.47,31.61,,12.63,406.49,63.55,1401000,13.69,,27250,,,3.0421,2.655,79.22,1131.25,-337.8942131,2.05,1.55,,,,,,,,,,,,,,
2314,2012.5.4,1369.1,50.479,232.685,98.04,226.37,108.47,259.59,504.4,98.49,2066.5,8175,1642.35,17575,2956.34,,2430.82,1604.76,1122.77,397.94,714.72,960.53,972.303,1989.15,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.74,7.18,80.75,11.23,,,1486.09,,298.69,,27.9,217.49,14.2248,264.4,1659.58,40,,6.55,30.92,,12.26,397.94,61.91,1360000,13.61,,28150,,,2.9943,2.6,79.5,1135.85,-349.0540101,2.12,1.6,,,,,,,,,,,,,,
2315,2012.5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0712,2.2479,72.7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,2012.5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0813,2.1836,72.7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,2012.5.7,1369.58,50.522,232.472,97.52,224.13,108.16,253.66,499.57,97.94,,,1638.45,,2957.76,9119.14,2431.55,1600.1,1119.83,396.92,724.03,961.45,981.487,1956.44,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0763,2.1997,72.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,4,222.29,7.18,81.35,11.11,,,1486.26,,297.79,,27.76,216.1,14.2481,259.73,1628.24,40,,6.5,30.57,,12.47,396.92,61.92,1342000,13.64,,27250,,1411,2.9192,2.51,79.6,1138.5,-337.8942131,2.05,1.55,,2,2.1,3,7.45,,,,3.6375,3.6375,,,,
2318,2012.5.8,1363.72,49.391,225.586,97.06,220.24,107.64,252.72,493.03,97.01,2057,8095,1605.4,17355,2946.27,9181.65,2409.94,1596.3,1114.5,394.36,710.12,951.95,980.256,1967.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,2.1587,72.9882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,3.99,218.2,7.03,81.17,10.96,,,1480.01,,300.64,,27.37,213.36,14.2504,261.12,1646.83,38.6,,6.24,30.17,,12.46,394.36,62.67,1341000,13.32,,26650,,1397,2.8776,2.51,79.74,1138.25,-330.4543424,2,1.52,,1.8,1.98,2.85,7.45,,,,3.52,3.52,,,,
2319,2012.5.9,1354.58,49.327,225.419,96.86,219,107.55,250.47,485.03,96.81,2049,8054,1589.55,17195,2934.71,9045.06,2399.85,1594.47,1114.69,393.15,708.13,946.04,963.179,1950.29,0.25,,,,,,,,,,,,,,,,,,,,,,,358,3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0661,2.2088,72.7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,3.96,220.16,6.86,81.31,10.9,,,1480.12,,301.2,,27.19,214.04,14.3718,258.79,1630.78,39.2,,6.36,30.1,,12.51,393.15,62.01,1331000,13.03,,26200,,1400,2.8816,2.48,80.08,1144.5,-324.874435,1.97,1.49,,,,,,,,,,,,,,
2320,2012.5.10,1357.99,49.891,226.738,96.31,219.95,106.77,250.35,487.16,97.08,2045.5,8105,1594.01,17170,2933.64,9009.65,2416.99,1590.46,1104.83,391.74,713.4,955.14,966.66,1944.93,0.25,3.2,2.7,3.3,8.6,-1.7,72.8,16019.76,4.8,2.5,2.7,2.7,2.3,2.4,2.10574,0.2,0.2,0.2,0.2,2.4,2.3,8.2,14.5,,,238,242,38,34.4,33.7,142036,178,58.5,63.6,2.9,3.4,3.2,-8.8,249.7,1.8,0.3,1.9,8.1,1.4,2.79,-0.47,76.7353,-1.5,3.4,-2.5,0.4,0.4,1.26,1.29,1.15,1.49,1.34,99.1551,1271849,96.6,133769,11555.5,53.5,55.6,62.3,,,,-0.47,0.03,8.8,15.3,5,60.9,51.8,92.5403,1.249,88.3,2.7,0.5,41.6,364.4,128424,56.5,42813,806,1389.24,-0.87,2.04,-0.56,0.4,0.4,6.2,5.8,4.1,14.22,10.99,69.45,76.2,51,5.2,0.5,1.4,-0.2,8.5,13.872,-2.78,-115.49,-50.088,186.445,236.533,6.4,8.1,3.5,1.4,36.638,-42.463,,,,3.3,3.5,,,,8.1,,-0.3,0.1,53.1,55.1,51.9,100.69,8.9,5.3,2.4,0.7,1.3,4.5,5.4,4.8,5.7,0.6,4.3,2.1,0.8,3.5,2.2,0.9,9844.3,2.9,5.8,5,0.8,2.6,96.576,2.7,0,93.9,1.9,-0.2,98.7,107.9,2.4,0.5,3.3,1.87,1.8,1.29,58.9,5.5,20.8,110.7,11.5,107.8,-1.5,68.1,98.7,0.9,-2.01,98.9,0.9,-2.56,0.09,12.2,106.4,2.41,-1.5,-3.5,-4.1,-8.6,1.21,-0.54,1.613,-0.852,420356,86,79,106.1,97.9,,89.4239,1.2626,87.4,2.6,89.8,90.8,-11.3,94.9,117.5,8465.3,86.9,1972.5,0.3,99.4,6791.3,92.2,93.2,99.7,37799.8,23306.4,86.8,4364,24801.6,3.7,21589,,88.7,5,56.8,-2.7,,,62949,28757.4,3.8,1.6,3.2,427942,120865,307077,101.1,4123524,6.89,6.72,916472.3,7.1,862868.4,7,,3580,,3309.6,-3.8,1924.4,4160.7,2276,47329.817,45053.406,-1.5,-1.1,100.62,-2.99,0.63,116.89,3.26,1.66,2346,17.01,406.4,-12275,96889,84614,,,8.3,2.1,5.7,8.7,9.9,2.1,315.95,5.8,,3.93,3.72,,,,221.95,6.78,81.5,10.99,,,1478.39,,305.41,,27.24,208.9,14.2996,257.89,1647.72,39.95,,6.29,30.45,,12.42,391.74,62.48,1327000,13.05,,26600,,1412,2.9062,2.51,80.11,1142.9,-329.8343428,2,1.52,,1.98,2.1,3,7.4,,,,3.62,3.62,,,1,
2321,2012.5.11,1353.39,50.348,225.985,96.24,218.69,106.67,247.19,480.95,96.13,2045,8013,1579.35,17195,2933.82,8953.31,2414.31,1590.53,1103.85,394.6,716.37,961.69,960.53,1917.13,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.73,6.78,80.96,10.97,,,1484.42,,302.68,,27.63,209.64,14.3722,254,1609.77,40.48,,6.36,30.69,,13.21,394.6,61.86,1303000,13.01,,25400,,1400,2.9085,2.51,80.26,1149.2,-314.9546015,1.91,1.45,,,,,,,,,,,,,,
2322,2012.5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,2.182,72.5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,2012.5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0712,2.2988,72.5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,2012.5.14,1338.35,48.89,218.82,95.31,213.75,105.68,246.59,468.48,94.78,2025,7840,1556.73,16875,2902.58,8973.84,2381.54,1573.41,1093.08,390.31,699.98,950.73,956.193,1913.73,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0712,2.2233,73.3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,3.97,222.51,6.75,79.75,10.85,,,1479.86,,300.58,,27.02,207.45,14.4405,254.11,1612.18,40.43,,6.21,30.64,,13.13,390.31,61.46,1314000,12.83,,26100,,1380,2.8924,2.51,80.61,1153.8,-323.6344536,1.96,1.49,,1.88,2,2.95,6,,,,3.2075,3.2075,,,,
2325,2012.5.15,1330.66,48.285,214.894,94.71,209.73,105.21,246.2,463.01,93.98,2025,7765,1544.1,16995,2893.76,8900.74,2376.53,1568.09,1087.71,386.29,693.54,949.2,955.404,1898.96,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0661,2.1805,73.3532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,3.98,223,6.6,79.02,10.78,,,1471.69,,302.17,,26.88,207.9,14.4154,252.32,1597.19,40.77,,6.02,30.15,,13,386.29,61.44,1311000,12.74,,25300,,1361,2.8927,2.47,81.22,1155.9,-313.756892,1.9,1.44,,1.65,2,2.95,6.3,,,,3.225,3.225,,,,
2326,2012.5.16,1324.8,47.785,213.161,93.85,207.04,104.33,234.8,454.2,92.81,2035,7650,1539.75,17005,2874.04,8801.17,2368.87,1551.85,1081.45,379.82,692.04,937.94,942.043,1840.53,0.25,,,,,,,,,,,,,,,,,,,,,,,387,3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0712,2.0545,73.2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,3.53,3.55,3.95,222.5,6.39,78.01,10.65,,,1483.03,,308.27,,26.5,204.72,14.5209,243.93,1498.25,38.7,,6.15,29.74,,12.73,379.82,59.11,1230000,12.7,,23050,,1365,2.8158,2.33,81.37,1166.32,-285.8536028,1.73,1.31,,,,,,,,,,,,,,
2327,2012.5.17,1304.86,47.053,209.428,92.62,205.89,102.53,238.11,451.83,92.56,2054,7649,1574.14,17195,2813.69,8876.59,2312.01,1521.1,1064.95,371.45,683.51,931.23,954.95,1845.24,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.09,6.13,75.73,10.48,,,1479.92,,310.92,,26.19,201.22,14.6982,244.48,1531.49,37.73,,5.95,29.71,,12.65,371.45,57.16,1223000,12.82,,24500,,1368,2.8791,2.35,81.38,1165.94,-303.8357185,1.84,1.4,,1.88,2,3,6.5,,,,3.345,3.345,,,,
2328,2012.5.18,1295.22,46.362,207.056,91.28,202.93,101.24,229.34,450.05,91.48,2068,7650,1593.03,16825,2778.79,8611.31,2285.55,1499.61,1051.7,364.48,680.61,916.89,940.912,1782.46,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.81,6.01,75.77,10.35,,,1494,,298.64,,26.07,198.05,14.7895,235.85,1467.39,37.44,,5.62,29.17,,12.08,364.48,55.98,1166000,12.61,,23600,29.1,1357,2.7645,2.26,81.29,1168.74,-292.6744028,1.77,1.34,,,,,,,,,,,,,,
