,date,KRXsemiconductor_close,FDTRIndex_x,FDTRIndex_y,USGG3MIndex,USGG10YRIndex,USTW$Index,INJCJCIndex,INJCSPIndex,USEMNCHGIndex,NFPPCHIndex,NFPTCHIndex,USMMMNCHIndex,OUTFGAFIndex,KOIMTOTYIndex,KOFETOT%Index,KOEXTOTYIndex,KOCPIMOMIndex,SKCIMOMIndex,USHETOT%Index,KOCPIYOYIndex,SKCIYOYIndex,USHEYOYIndex,USURTOTIndex,KOFETOTIndex,SAARTOTLIndex,NAPMPRICIndex,KOCPIIndex,CONCCONFIndex,NAPMNEWOIndex,SKCITTLIndex,CHPMINDXIndex,USWHTOTIndex,NAPMPMIIndex,SKBSICIndex,CONSSENTIndex,USERTOTIndex,LEIWKIJIndex,KOEXTOTIndex,KOIMTOTIndex,NFPTIndex,USEMTOTIndex,KOIVCONYIndex,KOEXPTIYIndex,KOIMPTIYIndex,KOIPMYIndex,KOIPIYIndex,KOPSIYIndex,LEIYOYIndex,KOPIIYIndex,IPYOYIndex,KOIPOPSMIndex,KOEXPTIMIndex,KOIPMSMIndex,KOIPIMOMIndex,TMNOCHNGIndex,KOIPMCYIndex,KOIMPTIMIndex,LEIIRTEIndex,PITLYOYIndex,CFNAIIndex,PITLCHNGIndex,KOPPIYOYIndex,IPCHNGIndex,CFNAIMA3Index,LEICHNGIndex,LEIACEIndex,SKLILYIndex,KOPPIMOMIndex,CPIYOYIndex,CPICHNGIndex,PCEDEFYIndex,CPUPXCHGIndex,CPIXYOYIndex,PCECYOYIndex,PIDSDPSIndex,KOIPMSIndex,KOIPISAIndex,SKLILIIndex,SKLILCIndex,SKLICIIndex,KOIPMCIndex,KOIMPTIIndex,LEIAVGWIndex,KOPPIIndex,IPIndex,LEITOTLIndex,KOEXPTIIndex,CPTICHNGIndex,LEISTKPIndex,LEIBPIndex,PIDSPINXIndex,LEIMNOIndex,LEINWCNIndex,KOBPCBIndex,KOBPFINIndex,KOBPTBIndex,KODIBALIndex,FRNTTNETIndex,FRNTTOTLIndex,KOBPCAIndex,KOMSMBYIndex,CICRTOTIndex,KOMSM1FYIndex,KOMSM1YIndex,MTIBCHNGIndex,MGT2TBIndex,MGT2REIndex,OEUSKLAPIndex,OEUSKLARIndex,OEKRN022Index,GPDITOC%Index,KOECGCPYIndex,KOECIMPYIndex,KOECGCSYIndex,KOECSIMQIndex,KOECPRCYIndex,KOECSPRQIndex,KOECFCSYIndex,KOECFCOYIndex,KOECSEMQIndex,GDPCQOQIndex,GPGSTOC%Index,KOECEXPYIndex,GDPCYOYIndex,GDPCTOT%Index,GDPCURYIndex,KOECSGVQIndex,KOECGVTYIndex,GDPPIQQIndex,GDPCPCECIndex,GDPCUR$Index,USCABALIndex,JNVNIYOYIndex,COSTNFR%Index,KOGNICNYIndex,KODFTOTYIndex,KOGNICUYIndex,EHCAUSIndex,KOGCGDPYIndex,PRODNFR%Index,KOGCSTOQIndex
4490,2018-04-19,2787.62,1.75,1.75,1.8102,2.9098,85.8885,227.0,1818.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4491,2018-04-20,2744.14,1.75,1.75,1.7997,2.9602,86.3755,210.0,1773.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4492,2018-04-21,2744.14,1.75,1.75,1.7997,2.9602,86.3755,210.0,1773.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4493,2018-04-22,2744.14,1.75,1.75,1.7997,2.9602,86.3755,210.0,1773.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4494,2018-04-23,2708.55,1.75,1.75,1.8175,2.9752,86.9622,210.0,1773.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4495,2018-04-24,2634.0,1.75,1.75,1.8488,2.9995,86.9504,210.0,1773.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4496,2018-04-25,2617.97,1.75,1.75,1.8436,3.0259,87.2601,210.0,1773.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4497,2018-04-26,2682.12,1.75,1.75,1.8077,2.9809,87.4816,210.0,1773.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4498,2018-04-27,2689.75,1.75,1.75,1.8023,2.9568,87.542,213.0,1787.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4499,2018-04-28,2689.75,1.75,1.75,1.8023,2.9568,87.542,213.0,1787.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4500,2018-04-29,2689.75,1.75,1.75,1.8023,2.9568,87.542,213.0,1787.0,-53.0,173.0,182.0,20.0,23.8,5.4,5.72,5.5,-0.1,0.2,0.4,1.2,1.3,2.7,4.0,396.75,17.4,78.1,104.1,127.0,62.4,104.1,59.6,33.7,59.3,100.2,101.4,60.4,222.9,51309.932,44897.837999999996,148279.0,155160.0,36.3,-1.4,3.2,-2.45,-2.26,-3.39,6.0,7.11,3.78,-1.82,-1.4,-0.86,-1.14,0.8,-9.49,0.5,1.33,5.7,0.24,0.4,1.2,0.57,0.23,0.3,0.62,4.0,0.0,2.4,0.1,2.1,0.2,2.1,2.02956,8.0,104.1,104.2,112.3,109.6,108.8,102.1,84.0,42.2,102.9,107.2519,108.5,83.81,78.1856,2702.77,1377.0,13636.2,38786.0,135218.0,5103.9,4405.2,9411.2,1584.3,-58.162,64.804,-1.4,10.8,10.267000000000001,6.6,6.6,0.1,1.36,1.45,3.3457,106.8446,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4501,2018-04-30,2636.26,1.75,1.75,1.7996,2.9531,87.6277,213.0,1787.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4502,2018-05-01,2636.26,1.75,1.75,1.8309,2.9644,88.1188,213.0,1787.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4503,2018-05-02,2613.84,1.75,1.75,1.8231,2.9663,88.2047,213.0,1787.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4504,2018-05-03,2598.86,1.75,1.75,1.8230000000000002,2.9458,88.1655,213.0,1787.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4505,2018-05-04,2572.67,1.75,1.75,1.8253,2.9497,88.2094,211.0,1736.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4506,2018-05-05,2572.67,1.75,1.75,1.8253,2.9497,88.2094,211.0,1736.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4507,2018-05-06,2572.67,1.75,1.75,1.8253,2.9497,88.2094,211.0,1736.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4508,2018-05-07,2572.67,1.75,1.75,1.8252,2.9497,88.2622,211.0,1736.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
4509,2018-05-08,2539.7,1.75,1.75,1.8539,2.9760000000000004,88.7212,211.0,1736.0,56.0,184.0,196.0,22.0,23.4,15.1,5.8,-2.0,0.2,0.2,0.3,1.5,1.4,2.8,3.9,398.42,17.07,79.3,104.29,125.6,61.7,104.4,58.8,33.8,57.9,96.3,98.8,60.3,219.2,49850.235,43693.962999999996,148475.0,155216.0,-37.6,-2.0,3.7,2.7,2.81,-0.1,6.1,5.59,3.79,1.86,0.0,2.59,2.5,-0.6,-1.25,1.0,1.18,5.7,0.38,0.3,1.5,0.9,0.44,0.6,0.54,3.5,0.1,2.5,0.2,2.1,0.1,2.1,1.9580000000000002,7.7,106.8,106.8,112.3,109.9,108.9,102.3,84.8,42.4,103.0,108.2223,109.1,83.85,78.8045,2653.63,1364.0,13643.6,39352.0,135213.0,1355.7,5.7,9620.4,1951.5,240.50400000000002,93.939,-64.9,8.0,10.578,6.2,6.2,0.3,1.36,1.45,3.344,107.0796,4155.3,6.2,2.8,2.4,1.6,4.3,3.6,0.7,1.0,4.2,3.5,2.5,1.9,0.1,2.9,1.7,5.1,1.9,5.9,2.3,2.3,20163.16,-114.0,2.1,3.2,2.4,0.9,3.6,-2.23,3.7,0.9,1.0
